"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,200,0,1e-04,0.95110978993262,0.891452991452991
"2","Rectifier",0,200,0,1e-05,0.956255780155899,0.94465811965812
"3","Rectifier",0,200,0,1e-06,0.976760470339543,0.958547008547009
"4","Rectifier",0,200,0,1e-07,0.999986788215088,0.967521367521367
"5","Rectifier",0,200,0,1e-08,0.998982692561765,0.966452991452992
"6","Rectifier",0,200,0,1e-09,0.998123926542476,0.95982905982906
"7","Rectifier",0,200,0,1e-10,0.993565860747787,0.961324786324786
"8","Rectifier",0,200,-1,1e-04,0.991775663892192,0.944978632478632
"9","Rectifier",0,200,-1,1e-05,0.938446294094332,0.904700854700855
"10","Rectifier",0,200,-1,1e-06,0.955238472717664,0.921581196581197
"11","Rectifier",0,200,-1,1e-07,0.944147179283921,0.923504273504273
"12","Rectifier",0,200,-1,1e-08,0.924818337957458,0.876282051282051
"13","Rectifier",0,200,-1,1e-09,0.997463337296869,0.960042735042735
"14","Rectifier",0,200,-1,1e-10,0.993618707887436,0.962606837606838
"15","Rectifier",0,200,-2,1e-04,0.984205311137535,0.932478632478632
"16","Rectifier",0,200,-2,1e-05,0.990124190778174,0.96517094017094
"17","Rectifier",0,200,-2,1e-06,0.986656097238737,0.956196581196581
"18","Rectifier",0,200,-2,1e-07,0.987620557537323,0.961111111111111
"19","Rectifier",0,200,-2,1e-08,0.977189853349187,0.955128205128205
"20","Rectifier",0,200,-2,1e-09,0.96215484211917,0.904487179487179
"21","Rectifier",0,200,-2,1e-10,0.993261989694808,0.95982905982906
