"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,500,0,1e-04,0.961514070550931,0.949358974358974
"2","Rectifier",0,500,0,1e-05,0.975122209010437,0.960470085470086
"3","Rectifier",0,500,0,1e-06,0.94435196195006,0.91965811965812
"4","Rectifier",0,500,0,1e-07,0.943400713436385,0.910683760683761
"5","Rectifier",0,500,0,1e-08,0.888287752675387,0.850427350427351
"6","Rectifier",0,500,0,1e-09,0.998956268991941,0.963034188034188
"7","Rectifier",0,500,0,1e-10,0.997066983749505,0.961752136752137
"8","Rectifier",0,500,-1,1e-04,0.997912537983882,0.956089743589744
"9","Rectifier",0,500,-1,1e-05,0.927024706037786,0.887606837606838
"10","Rectifier",0,500,-1,1e-06,0.93266613819527,0.923504273504273
"11","Rectifier",0,500,-1,1e-07,0.945422116527943,0.926282051282051
"12","Rectifier",0,500,-1,1e-08,0.900488836041749,0.838461538461538
"13","Rectifier",0,500,-1,1e-09,0.998744880433347,0.964957264957265
"14","Rectifier",0,500,-1,1e-10,0.995785440613027,0.960683760683761
"15","Rectifier",0,500,-2,1e-04,0.990421455938697,0.973931623931624
"16","Rectifier",0,500,-2,1e-05,0.972909235037654,0.96517094017094
"17","Rectifier",0,500,-2,1e-06,0.978623332012155,0.947008547008547
"18","Rectifier",0,500,-2,1e-07,0.972446822565729,0.928846153846154
"19","Rectifier",0,500,-2,1e-08,0.967188532170696,0.944017094017094
"20","Rectifier",0,500,-2,1e-09,0.961732065001982,0.913247863247863
"21","Rectifier",0,500,-2,1e-10,0.99611573523583,0.959188034188034
