"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.3,60,0,1e-04,0.991293433742899,0.940918803418803
"2","Rectifier",0.3,60,0,1e-05,0.99309023649095,0.951282051282051
"3","Rectifier",0.3,60,0,1e-06,0.993526225393051,0.943803418803419
"4","Rectifier",0.3,60,0,1e-07,0.992191835116924,0.955128205128205
"5","Rectifier",0.3,60,0,1e-08,0.988485929449069,0.956410256410256
"6","Rectifier",0.3,60,0,1e-09,0.98081648830757,0.952350427350427
"7","Rectifier",0.3,60,0,1e-10,0.968304927995772,0.938888888888889
"8","Rectifier",0.3,60,-1,1e-04,0.920194213238208,0.906623931623932
"9","Rectifier",0.3,60,-1,1e-05,0.991121680539041,0.952991452991453
"10","Rectifier",0.3,60,-1,1e-06,0.993143083630598,0.963675213675214
"11","Rectifier",0.3,60,-1,1e-07,0.990249702734839,0.961111111111111
"12","Rectifier",0.3,60,-1,1e-08,0.987818734311005,0.958974358974359
"13","Rectifier",0.3,60,-1,1e-09,0.980479587792311,0.955555555555555
"14","Rectifier",0.3,60,-1,1e-10,0.966514731140177,0.937393162393162
"15","Rectifier",0.3,60,-2,1e-04,0.912386048355133,0.887820512820513
"16","Rectifier",0.3,60,-2,1e-05,0.985942660853481,0.947435897435898
"17","Rectifier",0.3,60,-2,1e-06,0.965325670498084,0.920940170940171
"18","Rectifier",0.3,60,-2,1e-07,0.955013872374158,0.936752136752137
"19","Rectifier",0.3,60,-2,1e-08,0.949121416303342,0.901068376068376
"20","Rectifier",0.3,60,-2,1e-09,0.976549081780949,0.95534188034188
"21","Rectifier",0.3,60,-2,1e-10,0.967472585546307,0.936111111111111
