"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,20,0,1e-04,0.992957559681698,0.972863247863248
"2","Rectifier",0,20,0,1e-05,0.993090185676393,0.966880341880342
"3","Rectifier",0,20,0,1e-06,0.988633952254642,0.976068376068376
"4","Rectifier",0,20,0,1e-07,0.985152519893899,0.977777777777778
"5","Rectifier",0,20,0,1e-08,0.982964190981432,0.979700854700855
"6","Rectifier",0,20,0,1e-09,0.981286472148541,0.978632478632479
"7","Rectifier",0,20,0,1e-10,0.978726790450928,0.982692307692308
"8","Rectifier",0,20,-1,1e-04,0.990702917771883,0.979700854700855
"9","Rectifier",0,20,-1,1e-05,0.992572944297082,0.966452991452992
"10","Rectifier",0,20,-1,1e-06,0.989588859416446,0.975854700854701
"11","Rectifier",0,20,-1,1e-07,0.985702917771883,0.979059829059829
"12","Rectifier",0,20,-1,1e-08,0.982970822281167,0.977777777777778
"13","Rectifier",0,20,-1,1e-09,0.980610079575597,0.981410256410256
"14","Rectifier",0,20,-1,1e-10,0.978885941644562,0.982478632478632
"15","Rectifier",0,20,-2,1e-04,0.989310344827586,0.98034188034188
"16","Rectifier",0,20,-2,1e-05,0.979456233421751,0.972008547008547
"17","Rectifier",0,20,-2,1e-06,0.985543766578249,0.973290598290598
"18","Rectifier",0,20,-2,1e-07,0.986114058355438,0.980769230769231
"19","Rectifier",0,20,-2,1e-08,0.983070291777188,0.979700854700855
"20","Rectifier",0,20,-2,1e-09,0.981651193633952,0.980128205128205
"21","Rectifier",0,20,-2,1e-10,0.979628647214854,0.982051282051282
