"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,400,0,1e-04,0.980835543766578,0.970940170940171
"2","Rectifier",0,400,0,1e-05,0.973773209549072,0.970512820512821
"3","Rectifier",0,400,0,1e-06,0.979542440318302,0.979700854700855
"4","Rectifier",0,400,0,1e-07,0.976001326259947,0.972649572649573
"5","Rectifier",0,400,0,1e-08,0.993289124668435,0.961965811965812
"6","Rectifier",0,400,0,1e-09,0.988700265251989,0.975
"7","Rectifier",0,400,0,1e-10,0.985225464190981,0.977564102564103
"8","Rectifier",0,400,-1,1e-04,0.999462864721485,0.952029914529914
"9","Rectifier",0,400,-1,1e-05,1,0.950213675213675
"10","Rectifier",0,400,-1,1e-06,0.975232095490716,0.967735042735043
"11","Rectifier",0,400,-1,1e-07,0.971631299734748,0.956410256410256
"12","Rectifier",0,400,-1,1e-08,0.974867374005305,0.981196581196581
"13","Rectifier",0,400,-1,1e-09,0.98895225464191,0.975213675213675
"14","Rectifier",0,400,-1,1e-10,0.984442970822281,0.979059829059829
"15","Rectifier",0,400,-2,1e-04,0.982201591511936,0.964957264957265
"16","Rectifier",0,400,-2,1e-05,0.999270557029178,0.970940170940171
"17","Rectifier",0,400,-2,1e-06,0.977984084880637,0.946153846153846
"18","Rectifier",0,400,-2,1e-07,0.98,0.969871794871795
"19","Rectifier",0,400,-2,1e-08,0.978779840848806,0.966880341880342
"20","Rectifier",0,400,-2,1e-09,0.989005305039788,0.975641025641026
"21","Rectifier",0,400,-2,1e-10,0.985119363395225,0.979059829059829
