"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,600,0,1e-04,0.979224137931035,0.973290598290598
"2","Rectifier",0,600,0,1e-05,0.9782824933687,0.977136752136752
"3","Rectifier",0,600,0,1e-06,0.974038461538462,0.97008547008547
"4","Rectifier",0,600,0,1e-07,0.978753315649867,0.976495726495726
"5","Rectifier",0,600,0,1e-08,0.996087533156499,0.965598290598291
"6","Rectifier",0,600,0,1e-09,0.990066312997348,0.972008547008547
"7","Rectifier",0,600,0,1e-10,0.985968169761273,0.978846153846154
"8","Rectifier",0,600,-1,1e-04,0.976485411140584,0.972649572649573
"9","Rectifier",0,600,-1,1e-05,0.97882625994695,0.975641025641026
"10","Rectifier",0,600,-1,1e-06,0.975437665782493,0.968803418803419
"11","Rectifier",0,600,-1,1e-07,0.978640583554377,0.978846153846154
"12","Rectifier",0,600,-1,1e-08,0.975875331564987,0.982264957264957
"13","Rectifier",0,600,-1,1e-09,0.985762599469496,0.979273504273504
"14","Rectifier",0,600,-1,1e-10,0.985311671087533,0.976495726495726
"15","Rectifier",0,600,-2,1e-04,0.974814323607427,0.965598290598291
"16","Rectifier",0,600,-2,1e-05,0.999668435013263,0.954273504273504
"17","Rectifier",0,600,-2,1e-06,0.980908488063661,0.969444444444444
"18","Rectifier",0,600,-2,1e-07,0.972824933687003,0.958974358974359
"19","Rectifier",0,600,-2,1e-08,0.994920424403183,0.939102564102564
"20","Rectifier",0,600,-2,1e-09,0.979549071618037,0.976923076923077
"21","Rectifier",0,600,-2,1e-10,0.986246684350133,0.978846153846154
