"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,60,0,1e-04,0.876403752146915,0.883974358974359
"2","Rectifier",0,60,0,1e-05,0.999061963271238,0.933226495726496
"3","Rectifier",0,60,0,1e-06,0.99852028008984,0.942094017094017
"4","Rectifier",0,60,0,1e-07,0.994067908574448,0.938034188034188
"5","Rectifier",0,60,0,1e-08,0.989602325274144,0.948290598290598
"6","Rectifier",0,60,0,1e-09,0.980155899061963,0.956837606837607
"7","Rectifier",0,60,0,1e-10,0.959591755846215,0.943376068376068
"8","Rectifier",0,60,-1,1e-04,0.990936715550271,0.933547008547009
"9","Rectifier",0,60,-1,1e-05,0.92202404544854,0.904487179487179
"10","Rectifier",0,60,-1,1e-06,0.940817809486062,0.914957264957265
"11","Rectifier",0,60,-1,1e-07,0.996353547364249,0.952350427350427
"12","Rectifier",0,60,-1,1e-08,0.989166336372044,0.951923076923077
"13","Rectifier",0,60,-1,1e-09,0.980420134760206,0.954059829059829
"14","Rectifier",0,60,-1,1e-10,0.959459637997093,0.944230769230769
"15","Rectifier",0,60,-2,1e-04,0.976747258554631,0.950854700854701
"16","Rectifier",0,60,-2,1e-05,0.934053375611045,0.918803418803419
"17","Rectifier",0,60,-2,1e-06,0.989959043466772,0.943162393162393
"18","Rectifier",0,60,-2,1e-07,0.991009380367288,0.940384615384615
"19","Rectifier",0,60,-2,1e-08,0.946763112696525,0.906410256410256
"20","Rectifier",0,60,-2,1e-09,0.976588717135685,0.953205128205128
"21","Rectifier",0,60,-2,1e-10,0.964314968952306,0.945726495726496
