"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.3,200,0,1e-04,0.968470075307174,0.94957264957265
"2","Rectifier",0.3,200,0,1e-05,0.983914651869468,0.938247863247863
"3","Rectifier",0.3,200,0,1e-06,0.987752675386445,0.946794871794872
"4","Rectifier",0.3,200,0,1e-07,0.985077288941736,0.956196581196581
"5","Rectifier",0.3,200,0,1e-08,0.982487779098956,0.964529914529915
"6","Rectifier",0.3,200,0,1e-09,0.974005813185361,0.957264957264957
"7","Rectifier",0.3,200,0,1e-10,0.964909499273352,0.954700854700855
"8","Rectifier",0.3,200,-1,1e-04,0.967254591095257,0.945512820512821
"9","Rectifier",0.3,200,-1,1e-05,0.98377592812789,0.952350427350427
"10","Rectifier",0.3,200,-1,1e-06,0.987177962742767,0.947649572649573
"11","Rectifier",0.3,200,-1,1e-07,0.987078874355925,0.953418803418803
"12","Rectifier",0.3,200,-1,1e-08,0.977037917822698,0.95534188034188
"13","Rectifier",0.3,200,-1,1e-09,0.973662306777646,0.948931623931624
"14","Rectifier",0.3,200,-1,1e-10,0.967683974104901,0.954700854700855
"15","Rectifier",0.3,200,-2,1e-04,0.891742634429912,0.870833333333333
"16","Rectifier",0.3,200,-2,1e-05,0.866818602193156,0.850641025641026
"17","Rectifier",0.3,200,-2,1e-06,0.937699828246796,0.904487179487179
"18","Rectifier",0.3,200,-2,1e-07,0.973272559122737,0.94957264957265
"19","Rectifier",0.3,200,-2,1e-08,0.975558197912538,0.957264957264957
"20","Rectifier",0.3,200,-2,1e-09,0.968991940811204,0.951923076923077
"21","Rectifier",0.3,200,-2,1e-10,0.962755978332673,0.954487179487179
