"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,70,0,1e-04,0.982679349980182,0.933333333333333
"2","Rectifier",0,70,0,1e-05,0.998361738670895,0.954700854700855
"3","Rectifier",0,70,0,1e-06,0.999537587528075,0.926282051282051
"4","Rectifier",0,70,0,1e-07,0.904452371515392,0.9
"5","Rectifier",0,70,0,1e-08,0.992462676707623,0.951068376068376
"6","Rectifier",0,70,0,1e-09,0.98285110318404,0.957051282051282
"7","Rectifier",0,70,0,1e-10,0.962055753732329,0.947435897435898
"8","Rectifier",0,70,-1,1e-04,0.938261329105562,0.898183760683761
"9","Rectifier",0,70,-1,1e-05,0.998784515788083,0.956196581196581
"10","Rectifier",0,70,-1,1e-06,0.908561236623068,0.90042735042735
"11","Rectifier",0,70,-1,1e-07,0.996472453428458,0.946153846153846
"12","Rectifier",0,70,-1,1e-08,0.991940811203594,0.951923076923077
"13","Rectifier",0,70,-1,1e-09,0.98266613819527,0.956837606837607
"14","Rectifier",0,70,-1,1e-10,0.962577619236359,0.946581196581197
"15","Rectifier",0,70,-2,1e-04,0.972790328973444,0.928632478632479
"16","Rectifier",0,70,-2,1e-05,0.970570749108205,0.941452991452991
"17","Rectifier",0,70,-2,1e-06,0.993446954683578,0.942094017094017
"18","Rectifier",0,70,-2,1e-07,0.992746730083234,0.950213675213675
"19","Rectifier",0,70,-2,1e-08,0.908217730215352,0.904700854700855
"20","Rectifier",0,70,-2,1e-09,0.922942264499934,0.910897435897436
"21","Rectifier",0,70,-2,1e-10,0.960945963799709,0.941880341880342
