"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,50,0,1e-04,0.988168846611177,0.945299145299145
"2","Rectifier",0,50,0,1e-05,0.99759545514599,0.920512820512821
"3","Rectifier",0,50,0,1e-06,0.994609591755846,0.949145299145299
"4","Rectifier",0,50,0,1e-07,0.995825075967763,0.943376068376068
"5","Rectifier",0,50,0,1e-08,0.988439688201876,0.951709401709402
"6","Rectifier",0,50,0,1e-09,0.977361606553045,0.954700854700855
"7","Rectifier",0,50,0,1e-10,0.955185625578015,0.938247863247863
"8","Rectifier",0,50,-1,1e-04,0.948024838155635,0.890384615384615
"9","Rectifier",0,50,-1,1e-05,0.912769190117585,0.890811965811966
"10","Rectifier",0,50,-1,1e-06,0.996340335579337,0.95
"11","Rectifier",0,50,-1,1e-07,0.994517109261461,0.937820512820513
"12","Rectifier",0,50,-1,1e-08,0.989813713832739,0.950854700854701
"13","Rectifier",0,50,-1,1e-09,0.977797595455146,0.957478632478633
"14","Rectifier",0,50,-1,1e-10,0.955463073061171,0.937606837606838
"15","Rectifier",0,50,-2,1e-04,0.955595190910292,0.923504273504273
"16","Rectifier",0,50,-2,1e-05,0.992072929052715,0.96517094017094
"17","Rectifier",0,50,-2,1e-06,0.904141894569957,0.898290598290598
"18","Rectifier",0,50,-2,1e-07,0.954987448804334,0.936324786324786
"19","Rectifier",0,50,-2,1e-08,0.936358832078214,0.918803418803419
"20","Rectifier",0,50,-2,1e-09,0.975591227374818,0.945940170940171
"21","Rectifier",0,50,-2,1e-10,0.955588585017836,0.941880341880342
