"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.05,600,0,1e-04,0.947265160523187,0.937820512820513
"2","Rectifier",0.05,600,0,1e-05,0.947469943189325,0.949358974358974
"3","Rectifier",0.05,600,0,1e-06,0.999722552516845,0.94957264957265
"4","Rectifier",0.05,600,0,1e-07,0.999722552516845,0.965384615384615
"5","Rectifier",0.05,600,0,1e-08,0.998771304003171,0.952777777777778
"6","Rectifier",0.05,600,0,1e-09,0.994470868014269,0.959188034188034
"7","Rectifier",0.05,600,0,1e-10,0.989992072929053,0.953205128205128
"8","Rectifier",0.05,600,-1,1e-04,0.993896155370591,0.953632478632479
"9","Rectifier",0.05,600,-1,1e-05,0.949973576430176,0.930555555555556
"10","Rectifier",0.05,600,-1,1e-06,0.999894305720703,0.960042735042735
"11","Rectifier",0.05,600,-1,1e-07,0.999656493592284,0.945940170940171
"12","Rectifier",0.05,600,-1,1e-08,0.998573127229489,0.964102564102564
"13","Rectifier",0.05,600,-1,1e-09,0.995164486722156,0.953418803418803
"14","Rectifier",0.05,600,-1,1e-10,0.987944246267671,0.956410256410256
"15","Rectifier",0.05,600,-2,1e-04,0.923992601400449,0.905555555555556
"16","Rectifier",0.05,600,-2,1e-05,0.985724666402431,0.943162393162393
"17","Rectifier",0.05,600,-2,1e-06,0.995032368873035,0.948076923076923
"18","Rectifier",0.05,600,-2,1e-07,0.986933544721892,0.95042735042735
"19","Rectifier",0.05,600,-2,1e-08,0.996181794160391,0.959615384615385
"20","Rectifier",0.05,600,-2,1e-09,0.99567974633373,0.951282051282051
"21","Rectifier",0.05,600,-2,1e-10,0.989450389747655,0.952991452991453
