"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,200,0,1e-04,0.926390540362003,0.89957264957265
"2","Rectifier",0,200,0,1e-05,0.931668648434404,0.909615384615385
"3","Rectifier",0,200,0,1e-06,0.923014929316951,0.902564102564102
"4","Rectifier",0,200,0,1e-07,0.999682917162109,0.937179487179487
"5","Rectifier",0,200,0,1e-08,0.997978596908442,0.955769230769231
"6","Rectifier",0,200,0,1e-09,0.992786365437971,0.955128205128205
"7","Rectifier",0,200,0,1e-10,0.981226053639847,0.95534188034188
"8","Rectifier",0,200,-1,1e-04,0.993024177566389,0.953311965811966
"9","Rectifier",0,200,-1,1e-05,0.999828246796142,0.939957264957265
"10","Rectifier",0,200,-1,1e-06,0.935863390144008,0.932051282051282
"11","Rectifier",0,200,-1,1e-07,0.999682917162109,0.953205128205128
"12","Rectifier",0,200,-1,1e-08,0.998665609723874,0.956837606837607
"13","Rectifier",0,200,-1,1e-09,0.993288413264632,0.951282051282051
"14","Rectifier",0,200,-1,1e-10,0.9813383538116,0.955555555555555
"15","Rectifier",0,200,-2,1e-04,0.971152067644339,0.935897435897436
"16","Rectifier",0,200,-2,1e-05,0.997502972651605,0.957692307692308
"17","Rectifier",0,200,-2,1e-06,0.977097370854802,0.942094017094017
"18","Rectifier",0,200,-2,1e-07,0.950006605892456,0.924145299145299
"19","Rectifier",0,200,-2,1e-08,0.949491346280882,0.934615384615385
"20","Rectifier",0,200,-2,1e-09,0.990632844497292,0.952136752136752
"21","Rectifier",0,200,-2,1e-10,0.980400317082838,0.952350427350427
