"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,100,0,1e-04,0.934476152728234,0.910470085470085
"2","Rectifier",0.1,100,0,1e-05,0.990579997357643,0.948717948717949
"3","Rectifier",0.1,100,0,1e-06,0.996498876998282,0.955769230769231
"4","Rectifier",0.1,100,0,1e-07,0.991260404280618,0.959188034188034
"5","Rectifier",0.1,100,0,1e-08,0.989007794953098,0.950213675213675
"6","Rectifier",0.1,100,0,1e-09,0.980307834588453,0.958974358974359
"7","Rectifier",0.1,100,0,1e-10,0.967049808429119,0.951709401709402
"8","Rectifier",0.1,100,-1,1e-04,0.938657682652926,0.914316239316239
"9","Rectifier",0.1,100,-1,1e-05,0.992654247588849,0.933333333333333
"10","Rectifier",0.1,100,-1,1e-06,0.996868806975822,0.964957264957265
"11","Rectifier",0.1,100,-1,1e-07,0.994074514466905,0.955769230769231
"12","Rectifier",0.1,100,-1,1e-08,0.98883604174924,0.944871794871795
"13","Rectifier",0.1,100,-1,1e-09,0.981146782930374,0.952991452991453
"14","Rectifier",0.1,100,-1,1e-10,0.965940018496499,0.952136752136752
"15","Rectifier",0.1,100,-2,1e-04,0.964810410886511,0.911965811965812
"16","Rectifier",0.1,100,-2,1e-05,0.965867353679482,0.95
"17","Rectifier",0.1,100,-2,1e-06,0.979990751750561,0.947435897435898
"18","Rectifier",0.1,100,-2,1e-07,0.985308495177699,0.954487179487179
"19","Rectifier",0.1,100,-2,1e-08,0.975274144536927,0.919230769230769
"20","Rectifier",0.1,100,-2,1e-09,0.940441273616066,0.937606837606838
"21","Rectifier",0.1,100,-2,1e-10,0.964096974501255,0.951495726495727
