"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,400,0,1e-04,0.995481569560048,0.936111111111111
"2","Rectifier",0,400,0,1e-05,0.99981503501123,0.941025641025641
"3","Rectifier",0,400,0,1e-06,0.918232263178755,0.909401709401709
"4","Rectifier",0,400,0,1e-07,0.999986788215088,0.958119658119658
"5","Rectifier",0,400,0,1e-08,0.999418681463866,0.944230769230769
"6","Rectifier",0,400,0,1e-09,0.996723477341789,0.951282051282051
"7","Rectifier",0,400,0,1e-10,0.989344695468358,0.95491452991453
"8","Rectifier",0,400,-1,1e-04,0.911051658079006,0.901068376068376
"9","Rectifier",0,400,-1,1e-05,0.943915973047959,0.941666666666667
"10","Rectifier",0,400,-1,1e-06,0.925921521997622,0.91517094017094
"11","Rectifier",0,400,-1,1e-07,0.928960232527415,0.928846153846154
"12","Rectifier",0,400,-1,1e-08,0.890949927335183,0.858119658119658
"13","Rectifier",0,400,-1,1e-09,0.996327123794425,0.94957264957265
"14","Rectifier",0,400,-1,1e-10,0.989245607081517,0.956623931623932
"15","Rectifier",0,400,-2,1e-04,0.9398797727573,0.897649572649573
"16","Rectifier",0,400,-2,1e-05,0.999497952173339,0.955982905982906
"17","Rectifier",0,400,-2,1e-06,0.966831813978068,0.944871794871795
"18","Rectifier",0,400,-2,1e-07,0.950627559783327,0.93440170940171
"19","Rectifier",0,400,-2,1e-08,0.997569031576166,0.959401709401709
"20","Rectifier",0,400,-2,1e-09,0.995256969216541,0.953205128205128
"21","Rectifier",0,400,-2,1e-10,0.98861804729819,0.957478632478633
