"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,200,0,1e-04,0.5552881,0.47390214,0.43696627,0.9580804
"2","Rectifier",0,200,0,1e-05,0.5748366,0.5038089,0.44626102,0.9438767
"3","Rectifier",0,200,0,1e-06,0.58824736,0.5038089,0.44626102,0.9341206
"4","Rectifier",0,200,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0,200,0,1e-08,0.59011936,0.51302296,0.45314977,0.9575231
"6","Rectifier",0,200,0,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"7","Rectifier",0,200,0,1e-10,0.5909665,0.52282995,0.45445126,0.94531816
"8","Rectifier",0,200,-1,1e-04,0.54066914,0.45054382,0.42501977,0.9629251
"9","Rectifier",0,200,-1,1e-05,0.5654192,0.48103702,0.43416023,0.95097524
"10","Rectifier",0,200,-1,1e-06,0.58685213,0.5038089,0.44626102,0.9341206
"11","Rectifier",0,200,-1,1e-07,0.5894223,0.5185024,0.45503148,0.937767
"12","Rectifier",0,200,-1,1e-08,0.58671606,0.50959814,0.4514982,0.9425587
"13","Rectifier",0,200,-1,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"14","Rectifier",0,200,-1,1e-10,0.59146196,0.5251555,0.4558384,0.9438954
"15","Rectifier",0,200,-2,1e-04,0.53897357,0.4554898,0.42564702,0.9543135
"16","Rectifier",0,200,-2,1e-05,0.5718949,0.4964243,0.44493893,0.9516288
"17","Rectifier",0,200,-2,1e-06,0.5779557,0.50022453,0.44512796,0.93675077
"18","Rectifier",0,200,-2,1e-07,0.5846861,0.5222067,0.45396084,0.92219234
"19","Rectifier",0,200,-2,1e-08,0.5881581,0.5222067,0.45396084,0.9319484
"20","Rectifier",0,200,-2,1e-09,0.58790773,0.52467585,0.4550235,0.9319484
"21","Rectifier",0,200,-2,1e-10,0.5871516,0.5225581,0.45361617,0.9301023
