"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,600,0,1e-04,0.5395523,0.44470525,0.4234266,0.9799813
"2","Rectifier",0.1,600,0,1e-05,0.5818926,0.50627804,0.44732368,0.9341206
"3","Rectifier",0.1,600,0,1e-06,0.589575,0.51507753,0.4515825,0.927669
"4","Rectifier",0.1,600,0,1e-07,0.5838602,0.5175467,0.45264515,0.927669
"5","Rectifier",0.1,600,0,1e-08,0.5835411,0.5073533,0.44923258,0.9358853
"6","Rectifier",0.1,600,0,1e-09,0.58894676,0.51439285,0.45394802,0.95089203
"7","Rectifier",0.1,600,0,1e-10,0.58933336,0.5175467,0.45444262,0.9423148
"8","Rectifier",0.1,600,-1,1e-04,0.55294216,0.46742788,0.43127388,0.9761873
"9","Rectifier",0.1,600,-1,1e-05,0.5784197,0.50576836,0.4492584,0.9319484
"10","Rectifier",0.1,600,-1,1e-06,0.5904949,0.513867,0.45119748,0.927669
"11","Rectifier",0.1,600,-1,1e-07,0.5887435,0.51439285,0.45394802,0.95089203
"12","Rectifier",0.1,600,-1,1e-08,0.58676624,0.5017303,0.44767535,0.9639748
"13","Rectifier",0.1,600,-1,1e-09,0.588337,0.51302296,0.45314977,0.947767
"14","Rectifier",0.1,600,-1,1e-10,0.5914717,0.5302836,0.45806476,0.9259854
"15","Rectifier",0.1,600,-2,1e-04,0.5107107,0.41489473,0.40399465,0.98275864
"16","Rectifier",0.1,600,-2,1e-05,0.55262387,0.46337342,0.43376073,0.9719952
"17","Rectifier",0.1,600,-2,1e-06,0.5210998,0.45997328,0.42796087,0.9521353
"18","Rectifier",0.1,600,-2,1e-07,0.58461994,0.50822824,0.45069996,0.9394337
"19","Rectifier",0.1,600,-2,1e-08,0.5847336,0.50419945,0.448738,0.9542186
"20","Rectifier",0.1,600,-2,1e-09,0.5922933,0.5186307,0.45619103,0.95156014
"21","Rectifier",0.1,600,-2,1e-10,0.59149903,0.526174,0.4569813,0.9391104
