"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,400,0,1e-04,0.55331516,0.46584255,0.4345959,0.9688702
"2","Rectifier",0,400,0,1e-05,0.57675064,0.4887404,0.4436993,0.9358853
"3","Rectifier",0,400,0,1e-06,0.58855224,0.5038089,0.44626102,0.9341206
"4","Rectifier",0,400,0,1e-07,0.586669,0.51206726,0.4525609,0.9425587
"5","Rectifier",0,400,0,1e-08,0.58265907,0.50187385,0.44735086,0.9458853
"6","Rectifier",0,400,0,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"7","Rectifier",0,400,0,1e-10,0.59186137,0.5201441,0.45666483,0.9463518
"8","Rectifier",0,400,-1,1e-04,0.53563184,0.4406051,0.41896766,0.97024214
"9","Rectifier",0,400,-1,1e-05,0.57779634,0.4991493,0.44478902,0.93675077
"10","Rectifier",0,400,-1,1e-06,0.5921414,0.50578314,0.44979024,0.9491898
"11","Rectifier",0,400,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0,400,-1,1e-08,0.5824558,0.50187385,0.44735086,0.9458853
"13","Rectifier",0,400,-1,1e-09,0.5860592,0.51069736,0.45176262,0.9394337
"14","Rectifier",0,400,-1,1e-10,0.5910455,0.52864313,0.458044,0.9391104
"15","Rectifier",0,400,-2,1e-04,0.51012933,0.41352487,0.40342388,0.98275864
"16","Rectifier",0,400,-2,1e-05,0.5374981,0.45641294,0.42541084,0.9530008
"17","Rectifier",0,400,-2,1e-06,0.55491984,0.4714421,0.43416342,0.94699645
"18","Rectifier",0,400,-2,1e-07,0.58784163,0.51069736,0.45176262,0.9491898
"19","Rectifier",0,400,-2,1e-08,0.5833159,0.50077456,0.44708645,0.9490103
"20","Rectifier",0,400,-2,1e-09,0.59145486,0.5187742,0.45586658,0.9432268
"21","Rectifier",0,400,-2,1e-10,0.58690125,0.5250272,0.45467886,0.9301023
