"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,100,0,1e-04,0.5451331,0.44959566,0.4258477,0.9761873
"2","Rectifier",0.05,100,0,1e-05,0.5893418,0.5038089,0.44626102,0.9438767
"3","Rectifier",0.05,100,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.05,100,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,100,0,1e-08,0.58725137,0.5136461,0.45184276,0.95624703
"6","Rectifier",0.05,100,0,1e-09,0.58497363,0.5113206,0.4504556,0.9479137
"7","Rectifier",0.05,100,0,1e-10,0.59664446,0.53397906,0.46025017,0.9471999
"8","Rectifier",0.05,100,-1,1e-04,0.563955,0.47250825,0.43624255,0.9580804
"9","Rectifier",0.05,100,-1,1e-05,0.5856802,0.5048842,0.44659996,0.9341206
"10","Rectifier",0.05,100,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.05,100,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0.05,100,-1,1e-08,0.5883613,0.5222067,0.45396084,0.9319484
"13","Rectifier",0.05,100,-1,1e-09,0.58359784,0.50994945,0.44935614,0.94557893
"14","Rectifier",0.05,100,-1,1e-10,0.58956367,0.5183062,0.45315844,0.9507704
"15","Rectifier",0.05,100,-2,1e-04,0.5018217,0.40075135,0.39840302,1
"16","Rectifier",0.05,100,-2,1e-05,0.5542774,0.47047004,0.43557575,0.972739
"17","Rectifier",0.05,100,-2,1e-06,0.57394934,0.49315974,0.44656828,0.9394337
"18","Rectifier",0.05,100,-2,1e-07,0.58813375,0.51302296,0.45314977,0.947767
"19","Rectifier",0.05,100,-2,1e-08,0.5860592,0.51069736,0.45176262,0.9394337
"20","Rectifier",0.05,100,-2,1e-09,0.5932443,0.5251555,0.4558384,0.9536515
"21","Rectifier",0.05,100,-2,1e-10,0.5907949,0.53447396,0.4577836,0.9418868
