"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,40,0,1e-04,0.5705525,0.4854355,0.4426484,0.9458853
"2","Rectifier",0.05,40,0,1e-05,0.5904151,0.5185024,0.45503148,0.937767
"3","Rectifier",0.05,40,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.05,40,0,1e-07,0.5848479,0.5032437,0.4481491,0.9587664
"5","Rectifier",0.05,40,0,1e-08,0.59035677,0.52146006,0.453653,0.94219315
"6","Rectifier",0.05,40,0,1e-09,0.5829755,0.5133832,0.44954908,0.92864394
"7","Rectifier",0.05,40,0,1e-10,0.5909665,0.52282995,0.45445126,0.94531816
"8","Rectifier",0.05,40,-1,1e-04,0.53434485,0.4468259,0.42054412,0.98155487
"9","Rectifier",0.05,40,-1,1e-05,0.5855354,0.51510155,0.45173544,0.927669
"10","Rectifier",0.05,40,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.05,40,-1,1e-07,0.586669,0.51206726,0.4525609,0.9425587
"12","Rectifier",0.05,40,-1,1e-08,0.5881106,0.5307785,0.4555982,0.93042845
"13","Rectifier",0.05,40,-1,1e-09,0.5890306,0.5190448,0.454603,0.9445871
"14","Rectifier",0.05,40,-1,1e-10,0.5851558,0.52940744,0.4544987,0.9183376
"15","Rectifier",0.05,40,-2,1e-04,0.5488219,0.45927167,0.42844906,0.97167194
"16","Rectifier",0.05,40,-2,1e-05,0.5912642,0.5094558,0.45235142,0.9532268
"17","Rectifier",0.05,40,-2,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"18","Rectifier",0.05,40,-2,1e-07,0.58606917,0.5072098,0.44955707,0.94421864
"19","Rectifier",0.05,40,-2,1e-08,0.590119,0.5191256,0.45372447,0.9560031
"20","Rectifier",0.05,40,-2,1e-09,0.59077585,0.51802635,0.45346007,0.95912814
"21","Rectifier",0.05,40,-2,1e-10,0.594176,0.52684987,0.45787182,0.95267653
