"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,800,0,1e-04,0.54935336,0.44524053,0.42386615,0.9742378
"2","Rectifier",0.1,800,0,1e-05,0.55315965,0.45911923,0.42914602,0.96273994
"3","Rectifier",0.1,800,0,1e-06,0.5892688,0.4969596,0.44537848,0.9458853
"4","Rectifier",0.1,800,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.1,800,0,1e-08,0.58651596,0.50419945,0.448738,0.9639748
"6","Rectifier",0.1,800,0,1e-09,0.5887435,0.51439285,0.45394802,0.95089203
"7","Rectifier",0.1,800,0,1e-10,0.59041667,0.51082563,0.4529222,0.9532268
"8","Rectifier",0.1,800,-1,1e-04,0.57481176,0.49178988,0.4459975,0.9394337
"9","Rectifier",0.1,800,-1,1e-05,0.5769175,0.4945296,0.44736654,0.9425587
"10","Rectifier",0.1,800,-1,1e-06,0.58620787,0.50517875,0.4468318,0.9341206
"11","Rectifier",0.1,800,-1,1e-07,0.5864657,0.51206726,0.4525609,0.9425587
"12","Rectifier",0.1,800,-1,1e-08,0.5827252,0.51585233,0.45061174,0.92864394
"13","Rectifier",0.1,800,-1,1e-09,0.58585596,0.51069736,0.45176262,0.9394337
"14","Rectifier",0.1,800,-1,1e-10,0.5910264,0.5121955,0.45372045,0.9563518
"15","Rectifier",0.1,800,-2,1e-04,0.5165833,0.4187348,0.40862745,0.99722224
"16","Rectifier",0.1,800,-2,1e-05,0.5358075,0.47508094,0.43475464,0.9423504
"17","Rectifier",0.1,800,-2,1e-06,0.5790796,0.51647145,0.4523062,0.927669
"18","Rectifier",0.1,800,-2,1e-07,0.58813375,0.51302296,0.45314977,0.947767
"19","Rectifier",0.1,800,-2,1e-08,0.58630955,0.50822824,0.45069996,0.9394337
"20","Rectifier",0.1,800,-2,1e-09,0.5861063,0.50822824,0.45069996,0.9394337
"21","Rectifier",0.1,800,-2,1e-10,0.59016633,0.51329476,0.45398486,0.9532268
