"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,40,0,1e-04,0.5550512,0.4741176,0.43307346,0.96539754
"2","Rectifier",0.1,40,0,1e-05,0.5898846,0.50825226,0.4508529,0.9394337
"3","Rectifier",0.1,40,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.1,40,0,1e-07,0.58640736,0.5338508,0.45729318,0.91876096
"5","Rectifier",0.1,40,0,1e-08,0.58784866,0.51707864,0.45173445,0.94985837
"6","Rectifier",0.1,40,0,1e-09,0.5845536,0.5164474,0.45238075,0.930794
"7","Rectifier",0.1,40,0,1e-10,0.5897669,0.5183062,0.45315844,0.9507704
"8","Rectifier",0.1,40,-1,1e-04,0.55574894,0.47360754,0.43673444,0.9580804
"9","Rectifier",0.1,40,-1,1e-05,0.59139115,0.51769894,0.45395768,0.9414621
"10","Rectifier",0.1,40,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.1,40,-1,1e-07,0.58265907,0.50187385,0.44735086,0.9458853
"12","Rectifier",0.1,40,-1,1e-08,0.58497363,0.5113206,0.4504556,0.9479137
"13","Rectifier",0.1,40,-1,1e-09,0.591781,0.5353489,0.459251,0.9356791
"14","Rectifier",0.1,40,-1,1e-10,0.58946615,0.53200483,0.45672095,0.9321307
"15","Rectifier",0.1,40,-2,1e-04,0.5320092,0.43928167,0.41834322,0.9765086
"16","Rectifier",0.1,40,-2,1e-05,0.57509905,0.49315974,0.44656828,0.9394337
"17","Rectifier",0.1,40,-2,1e-06,0.5861063,0.50822824,0.45069996,0.9394337
"18","Rectifier",0.1,40,-2,1e-07,0.580919,0.51310337,0.4498507,0.9272456
"19","Rectifier",0.1,40,-2,1e-08,0.5897286,0.53686106,0.4581122,0.91851705
"20","Rectifier",0.1,40,-2,1e-09,0.5880548,0.5072098,0.44955707,0.9539747
"21","Rectifier",0.1,40,-2,1e-10,0.58855593,0.53823096,0.4589105,0.911886
