"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,80,0,1e-04,0.55222464,0.46879682,0.43237266,0.9456837
"2","Rectifier",0.1,80,0,1e-05,0.58913857,0.5038089,0.44626102,0.9438767
"3","Rectifier",0.1,80,0,1e-06,0.5824558,0.50187385,0.44735086,0.9458853
"4","Rectifier",0.1,80,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.1,80,0,1e-08,0.5832688,0.5032437,0.4481491,0.9490103
"6","Rectifier",0.1,80,0,1e-09,0.5924023,0.51082563,0.4529222,0.9629829
"7","Rectifier",0.1,80,0,1e-10,0.5919087,0.5221452,0.45501935,0.9636515
"8","Rectifier",0.1,80,-1,1e-04,0.5295359,0.44267496,0.418425,0.9632464
"9","Rectifier",0.1,80,-1,1e-05,0.57315654,0.478562,0.43535072,0.95699644
"10","Rectifier",0.1,80,-1,1e-06,0.58306557,0.5032437,0.4481491,0.9490103
"11","Rectifier",0.1,80,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0.1,80,-1,1e-08,0.5833159,0.50077456,0.44708645,0.9490103
"13","Rectifier",0.1,80,-1,1e-09,0.5937797,0.5186307,0.45619103,0.95156014
"14","Rectifier",0.1,80,-1,1e-10,0.59008735,0.5074816,0.45039216,0.9594345
"15","Rectifier",0.1,80,-2,1e-04,0.5172899,0.42053378,0.4051852,0.9935484
"16","Rectifier",0.1,80,-2,1e-05,0.5784616,0.51400226,0.45124355,0.927669
"17","Rectifier",0.1,80,-2,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"18","Rectifier",0.1,80,-2,1e-07,0.5876384,0.51069736,0.45176262,0.9491898
"19","Rectifier",0.1,80,-2,1e-08,0.58536845,0.5082596,0.4476939,0.94556206
"20","Rectifier",0.1,80,-2,1e-09,0.5879674,0.5228363,0.45433295,0.9394527
"21","Rectifier",0.1,80,-2,1e-10,0.5932443,0.5251555,0.4558384,0.9536515
