"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,90,0,1e-04,0.5270659,0.43583155,0.41528934,0.9689899
"2","Rectifier",0.1,90,0,1e-05,0.57840765,0.48115173,0.4389353,0.9631267
"3","Rectifier",0.1,90,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.1,90,0,1e-07,0.586669,0.51206726,0.4525609,0.9425587
"5","Rectifier",0.1,90,0,1e-08,0.58657897,0.5222067,0.45396084,0.92219234
"6","Rectifier",0.1,90,0,1e-09,0.58321047,0.5250272,0.4528814,0.92521256
"7","Rectifier",0.1,90,0,1e-10,0.5932443,0.5251555,0.4558384,0.9536515
"8","Rectifier",0.1,90,-1,1e-04,0.5636954,0.48214576,0.44017723,0.94675076
"9","Rectifier",0.1,90,-1,1e-05,0.5916487,0.50447124,0.44980058,0.9628034
"10","Rectifier",0.1,90,-1,1e-06,0.59016633,0.51329476,0.45398486,0.9532268
"11","Rectifier",0.1,90,-1,1e-07,0.5864657,0.51206726,0.4525609,0.9425587
"12","Rectifier",0.1,90,-1,1e-08,0.5942265,0.51562035,0.45537198,0.9713162
"13","Rectifier",0.1,90,-1,1e-09,0.58224237,0.50872314,0.4482334,0.9438767
"14","Rectifier",0.1,90,-1,1e-10,0.59063876,0.53063494,0.4559227,0.9387618
"15","Rectifier",0.1,90,-2,1e-04,0.5202617,0.41971394,0.40869737,0.9895579
"16","Rectifier",0.1,90,-2,1e-05,0.5788048,0.49940473,0.4462882,0.9458853
"17","Rectifier",0.1,90,-2,1e-06,0.58694124,0.5161768,0.45364437,0.9294337
"18","Rectifier",0.1,90,-2,1e-07,0.5815624,0.5144825,0.45004097,0.92864394
"19","Rectifier",0.1,90,-2,1e-08,0.5841105,0.51507753,0.4515825,0.927669
"20","Rectifier",0.1,90,-2,1e-09,0.58919674,0.51802635,0.45346007,0.94937205
"21","Rectifier",0.1,90,-2,1e-10,0.595966,0.5200005,0.4569893,0.96444124
