"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,400,0,1e-04,0.5655997,0.48532307,0.44360024,0.9654219
"2","Rectifier",0.05,400,0,1e-05,0.59063935,0.520557,0.4534642,0.9274251
"3","Rectifier",0.05,400,0,1e-06,0.58694917,0.4969596,0.44537848,0.9458853
"4","Rectifier",0.05,400,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,400,0,1e-08,0.58493686,0.50419945,0.448738,0.9542186
"6","Rectifier",0.05,400,0,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"7","Rectifier",0.05,400,0,1e-10,0.58630955,0.50822824,0.45069996,0.9394337
"8","Rectifier",0.05,400,-1,1e-04,0.5465323,0.46051326,0.4278603,0.9578788
"9","Rectifier",0.05,400,-1,1e-05,0.57810056,0.4930402,0.44704568,0.947767
"10","Rectifier",0.05,400,-1,1e-06,0.5908202,0.50825226,0.4508529,0.9394337
"11","Rectifier",0.05,400,-1,1e-07,0.58447,0.51891655,0.4534434,0.930794
"12","Rectifier",0.05,400,-1,1e-08,0.58493686,0.50419945,0.448738,0.9542186
"13","Rectifier",0.05,400,-1,1e-09,0.5876384,0.51069736,0.45176262,0.9491898
"14","Rectifier",0.05,400,-1,1e-10,0.5958913,0.5364482,0.46131283,0.9471999
"15","Rectifier",0.05,400,-2,1e-04,0.56670785,0.4818911,0.4412468,0.9458853
"16","Rectifier",0.05,400,-2,1e-05,0.54565465,0.4849406,0.43684328,0.9456837
"17","Rectifier",0.05,400,-2,1e-06,0.57765675,0.5073533,0.44923258,0.9456414
"18","Rectifier",0.05,400,-2,1e-07,0.58697575,0.5008598,0.4465792,0.9594345
"19","Rectifier",0.05,400,-2,1e-08,0.5826974,0.5161768,0.45207438,0.927669
"20","Rectifier",0.05,400,-2,1e-09,0.5926474,0.51562035,0.45537198,0.96156013
"21","Rectifier",0.05,400,-2,1e-10,0.5895905,0.5252991,0.45551392,0.935562
