"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,600,0,1e-04,0.5741879,0.49942872,0.44644114,0.9458853
"2","Rectifier",0.05,600,0,1e-05,0.56675416,0.4738315,0.43887645,0.95667505
"3","Rectifier",0.05,600,0,1e-06,0.5874134,0.5038089,0.44626102,0.9341206
"4","Rectifier",0.05,600,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,600,0,1e-08,0.58665335,0.51069736,0.45176262,0.9418727
"6","Rectifier",0.05,600,0,1e-09,0.5887435,0.51439285,0.45394802,0.95089203
"7","Rectifier",0.05,600,0,1e-10,0.5876384,0.51069736,0.45176262,0.9491898
"8","Rectifier",0.05,600,-1,1e-04,0.5267724,0.424398,0.41091916,0.9804878
"9","Rectifier",0.05,600,-1,1e-05,0.58400846,0.4969596,0.44537848,0.9458853
"10","Rectifier",0.05,600,-1,1e-06,0.58771825,0.50517875,0.44705927,0.9372456
"11","Rectifier",0.05,600,-1,1e-07,0.58671606,0.50959814,0.4514982,0.9425587
"12","Rectifier",0.05,600,-1,1e-08,0.58270615,0.49940473,0.4462882,0.9458853
"13","Rectifier",0.05,600,-1,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"14","Rectifier",0.05,600,-1,1e-10,0.586669,0.51206726,0.4525609,0.9425587
"15","Rectifier",0.05,600,-2,1e-04,0.5512779,0.478459,0.4315846,0.9550292
"16","Rectifier",0.05,600,-2,1e-05,0.55273545,0.4745065,0.43165302,0.9578788
"17","Rectifier",0.05,600,-2,1e-06,0.55219644,0.4736572,0.43098992,0.9348939
"18","Rectifier",0.05,600,-2,1e-07,0.55872613,0.4883907,0.43989715,0.95320237
"19","Rectifier",0.05,600,-2,1e-08,0.58739483,0.5137077,0.45258167,0.9294337
"20","Rectifier",0.05,600,-2,1e-09,0.5912516,0.5187742,0.45586658,0.9432268
"21","Rectifier",0.05,600,-2,1e-10,0.59438944,0.5200005,0.4569893,0.95468515
