"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,700,0,1e-04,0.5343695,0.43950582,0.41847578,0.97024214
"2","Rectifier",0.2,700,0,1e-05,0.5696526,0.4738315,0.43887645,0.95667505
"3","Rectifier",0.2,700,0,1e-06,0.5882609,0.5120281,0.44951177,0.9272456
"4","Rectifier",0.2,700,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.2,700,0,1e-08,0.58469176,0.49940473,0.4462882,0.9556414
"6","Rectifier",0.2,700,0,1e-09,0.5890023,0.50974166,0.4508061,0.9536698
"7","Rectifier",0.2,700,0,1e-10,0.59389406,0.517675,0.45560217,0.9561079
"8","Rectifier",0.2,700,-1,1e-04,0.5605549,0.4772163,0.4329234,0.9521353
"9","Rectifier",0.2,700,-1,1e-05,0.56229705,0.48436022,0.43403777,0.9403706
"10","Rectifier",0.2,700,-1,1e-06,0.5879032,0.5038089,0.44626102,0.9341206
"11","Rectifier",0.2,700,-1,1e-07,0.58813375,0.51302296,0.45314977,0.947767
"12","Rectifier",0.2,700,-1,1e-08,0.58812356,0.51987225,0.4540323,0.9457584
"13","Rectifier",0.2,700,-1,1e-09,0.5887435,0.51439285,0.45394802,0.95089203
"14","Rectifier",0.2,700,-1,1e-10,0.58950615,0.52315444,0.45568645,0.9314621
"15","Rectifier",0.2,700,-2,1e-04,0.5,0.39664176,0.39664176,1
"16","Rectifier",0.2,700,-2,1e-05,0.57885146,0.50578314,0.44979024,0.9394337
"17","Rectifier",0.2,700,-2,1e-06,0.56681997,0.4956289,0.44763094,0.9394337
"18","Rectifier",0.2,700,-2,1e-07,0.5860592,0.51069736,0.45176262,0.9394337
"19","Rectifier",0.2,700,-2,1e-08,0.58585596,0.51069736,0.45176262,0.9394337
"20","Rectifier",0.2,700,-2,1e-09,0.5860592,0.51069736,0.45176262,0.9394337
"21","Rectifier",0.2,700,-2,1e-10,0.5880919,0.50822824,0.45069996,0.9491898
