"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,50,0,1e-04,0.5494769,0.45867446,0.4270664,0.9799813
"2","Rectifier",0.2,50,0,1e-05,0.57835335,0.51846266,0.44968155,0.92574775
"3","Rectifier",0.2,50,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.2,50,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.2,50,0,1e-08,0.5923842,0.5262548,0.45610282,0.9505265
"6","Rectifier",0.2,50,0,1e-09,0.5897387,0.5300118,0.4572297,0.92052567
"7","Rectifier",0.2,50,0,1e-10,0.5874128,0.5102213,0.4501912,0.9607948
"8","Rectifier",0.2,50,-1,1e-04,0.5234574,0.42535284,0.40933785,0.9705635
"9","Rectifier",0.2,50,-1,1e-05,0.5833364,0.49942872,0.44644114,0.9458853
"10","Rectifier",0.2,50,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.2,50,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0.2,50,-1,1e-08,0.5869384,0.52604574,0.45582175,0.92531735
"13","Rectifier",0.2,50,-1,1e-09,0.5856496,0.523928,0.452617,0.93809366
"14","Rectifier",0.2,50,-1,1e-10,0.5886464,0.5185337,0.45202544,0.9438954
"15","Rectifier",0.2,50,-2,1e-04,0.5005814,0.39801162,0.39721254,1
"16","Rectifier",0.2,50,-2,1e-05,0.5553796,0.47478616,0.43669346,0.95054483
"17","Rectifier",0.2,50,-2,1e-06,0.57487226,0.4956289,0.44763094,0.9394337
"18","Rectifier",0.2,50,-2,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"19","Rectifier",0.2,50,-2,1e-08,0.59130836,0.5213704,0.4559901,0.95292044
"20","Rectifier",0.2,50,-2,1e-09,0.5881897,0.5380494,0.4582377,0.9222113
"21","Rectifier",0.2,50,-2,1e-10,0.5916022,0.54097193,0.46080825,0.9271018
