"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,60,0,1e-04,0.5413888,0.45301297,0.42608243,0.9629251
"2","Rectifier",0.2,60,0,1e-05,0.5790355,0.50823754,0.45032105,0.92219234
"3","Rectifier",0.2,60,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.2,60,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.2,60,0,1e-08,0.5927907,0.52762467,0.45690107,0.9536515
"6","Rectifier",0.2,60,0,1e-09,0.58860606,0.5331041,0.45698535,0.9290057
"7","Rectifier",0.2,60,0,1e-10,0.58409244,0.5305067,0.4547631,0.9152126
"8","Rectifier",0.2,60,-1,1e-04,0.56350595,0.47707203,0.43709415,0.9688702
"9","Rectifier",0.2,60,-1,1e-05,0.58488667,0.5076479,0.44789445,0.9341206
"10","Rectifier",0.2,60,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.2,60,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0.2,60,-1,1e-08,0.5901292,0.5122763,0.45284194,0.95801175
"13","Rectifier",0.2,60,-1,1e-09,0.58580554,0.5219269,0.45426247,0.920794
"14","Rectifier",0.2,60,-1,1e-10,0.585243,0.5252991,0.4537165,0.93067235
"15","Rectifier",0.2,60,-2,1e-04,0.50610286,0.40546528,0.40105352,0.9935484
"16","Rectifier",0.2,60,-2,1e-05,0.5837227,0.50517875,0.4468318,0.9341206
"17","Rectifier",0.2,60,-2,1e-06,0.58872706,0.51082563,0.4529222,0.9532268
"18","Rectifier",0.2,60,-2,1e-07,0.5824558,0.50187385,0.44735086,0.9458853
"19","Rectifier",0.2,60,-2,1e-08,0.58757925,0.50310016,0.4484736,0.9670997
"20","Rectifier",0.2,60,-2,1e-09,0.58718836,0.52967924,0.4553338,0.9237973
"21","Rectifier",0.2,60,-2,1e-10,0.59199065,0.53173745,0.45625708,0.9354352
