"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,200,0,1e-04,0.55155534,0.46840796,0.4337931,0.95320237
"2","Rectifier",0.05,200,0,1e-05,0.58468795,0.50578314,0.44979024,0.9394337
"3","Rectifier",0.05,200,0,1e-06,0.5912048,0.50578314,0.44979024,0.9394337
"4","Rectifier",0.05,200,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,200,0,1e-08,0.58585596,0.51069736,0.45176262,0.9394337
"6","Rectifier",0.05,200,0,1e-09,0.5867477,0.52124214,0.45483056,0.9391273
"7","Rectifier",0.05,200,0,1e-10,0.59035677,0.52146006,0.453653,0.94219315
"8","Rectifier",0.05,200,-1,1e-04,0.526272,0.42989233,0.414694,0.9815718
"9","Rectifier",0.05,200,-1,1e-05,0.5870599,0.5126324,0.45067278,0.927669
"10","Rectifier",0.05,200,-1,1e-06,0.5884271,0.5061345,0.44764814,0.95221007
"11","Rectifier",0.05,200,-1,1e-07,0.5887236,0.5161768,0.45364437,0.9391898
"12","Rectifier",0.05,200,-1,1e-08,0.5898288,0.51987225,0.45582974,0.94089204
"13","Rectifier",0.05,200,-1,1e-09,0.58585596,0.51069736,0.45176262,0.9394337
"14","Rectifier",0.05,200,-1,1e-10,0.5912485,0.53200483,0.45672095,0.9418868
"15","Rectifier",0.05,200,-2,1e-04,0.52085,0.42931244,0.41349322,0.97669375
"16","Rectifier",0.05,200,-2,1e-05,0.55871123,0.47474718,0.43186074,0.9521353
"17","Rectifier",0.05,200,-2,1e-06,0.57058996,0.5007986,0.44701192,0.9458853
"18","Rectifier",0.05,200,-2,1e-07,0.59016633,0.51329476,0.45398486,0.9532268
"19","Rectifier",0.05,200,-2,1e-08,0.5787736,0.50584114,0.45037135,0.9628034
"20","Rectifier",0.05,200,-2,1e-09,0.595515,0.5210998,0.45725372,0.9613162
"21","Rectifier",0.05,200,-2,1e-10,0.5912485,0.53200483,0.45672095,0.9418868
