"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,90,0,1e-04,0.5549282,0.4723412,0.43377426,0.9456837
"2","Rectifier",0,90,0,1e-05,0.58771825,0.50517875,0.44705927,0.9372456
"3","Rectifier",0,90,0,1e-06,0.58447,0.51891655,0.4534434,0.930794
"4","Rectifier",0,90,0,1e-07,0.5864657,0.51206726,0.4525609,0.9425587
"5","Rectifier",0,90,0,1e-08,0.58306557,0.5032437,0.4481491,0.9490103
"6","Rectifier",0,90,0,1e-09,0.59186137,0.5201441,0.45666483,0.9463518
"7","Rectifier",0,90,0,1e-10,0.5932443,0.5251555,0.4558384,0.9536515
"8","Rectifier",0,90,-1,1e-04,0.56077766,0.4918139,0.43787876,0.933919
"9","Rectifier",0,90,-1,1e-05,0.58941543,0.49803486,0.44571742,0.9458853
"10","Rectifier",0,90,-1,1e-06,0.58460605,0.5161768,0.45207438,0.927669
"11","Rectifier",0,90,-1,1e-07,0.58671606,0.50959814,0.4514982,0.9425587
"12","Rectifier",0,90,-1,1e-08,0.5840635,0.5175467,0.45264515,0.927669
"13","Rectifier",0,90,-1,1e-09,0.58613795,0.51987225,0.4540323,0.9360023
"14","Rectifier",0,90,-1,1e-10,0.5909665,0.52282995,0.45445126,0.94531816
"15","Rectifier",0,90,-2,1e-04,0.5523034,0.4682338,0.4321505,0.9580804
"16","Rectifier",0,90,-2,1e-05,0.5852746,0.50932753,0.45119184,0.9394337
"17","Rectifier",0,90,-2,1e-06,0.5838105,0.5213318,0.45249346,0.91864395
"18","Rectifier",0,90,-2,1e-07,0.5901855,0.52700144,0.45641065,0.94028175
"19","Rectifier",0,90,-2,1e-08,0.5896309,0.5198196,0.4536322,0.95531815
"20","Rectifier",0,90,-2,1e-09,0.58946615,0.53200483,0.45672095,0.9321307
"21","Rectifier",0,90,-2,1e-10,0.58946615,0.53200483,0.45672095,0.9321307
