"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,300,0,1e-04,0.54728866,0.46295822,0.4307795,0.96273994
"2","Rectifier",0.2,300,0,1e-05,0.57051814,0.4782674,0.43511888,0.95699644
"3","Rectifier",0.2,300,0,1e-06,0.58502996,0.5240715,0.45229253,0.92000425
"4","Rectifier",0.2,300,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.2,300,0,1e-08,0.58493686,0.50419945,0.448738,0.9542186
"6","Rectifier",0.2,300,0,1e-09,0.5838602,0.5175467,0.45264515,0.927669
"7","Rectifier",0.2,300,0,1e-10,0.58991694,0.51469475,0.45016453,0.9505265
"8","Rectifier",0.2,300,-1,1e-04,0.5670905,0.47888666,0.4397446,0.9516288
"9","Rectifier",0.2,300,-1,1e-05,0.5539929,0.48404145,0.43566245,0.94523174
"10","Rectifier",0.2,300,-1,1e-06,0.5905714,0.5290561,0.45484337,0.9201837
"11","Rectifier",0.2,300,-1,1e-07,0.58894676,0.51439285,0.45394802,0.95089203
"12","Rectifier",0.2,300,-1,1e-08,0.5887435,0.51439285,0.45394802,0.95089203
"13","Rectifier",0.2,300,-1,1e-09,0.5887435,0.51439285,0.45394802,0.95089203
"14","Rectifier",0.2,300,-1,1e-10,0.5921343,0.53173745,0.45625708,0.9354352
"15","Rectifier",0.2,300,-2,1e-04,0.51115906,0.41855955,0.40165597,0.9882353
"16","Rectifier",0.2,300,-2,1e-05,0.58513635,0.50822824,0.45069996,0.9394337
"17","Rectifier",0.2,300,-2,1e-06,0.56494373,0.48499075,0.44056875,0.9631267
"18","Rectifier",0.2,300,-2,1e-07,0.5824558,0.50187385,0.44735086,0.9458853
"19","Rectifier",0.2,300,-2,1e-08,0.5852533,0.5157088,0.4509362,0.93697727
"20","Rectifier",0.2,300,-2,1e-09,0.5861063,0.50822824,0.45069996,0.9394337
"21","Rectifier",0.2,300,-2,1e-10,0.5898186,0.5267216,0.45671228,0.9388834
