"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,500,0,1e-04,0.56420004,0.47656274,0.43398318,0.96539754
"2","Rectifier",0.1,500,0,1e-05,0.59222835,0.517675,0.4540322,0.9543432
"3","Rectifier",0.1,500,0,1e-06,0.58960325,0.5126324,0.45067278,0.927669
"4","Rectifier",0.1,500,0,1e-07,0.5744064,0.50932753,0.449767,0.927669
"5","Rectifier",0.1,500,0,1e-08,0.5829285,0.51585233,0.45061174,0.92864394
"6","Rectifier",0.1,500,0,1e-09,0.5840635,0.5175467,0.45264515,0.927669
"7","Rectifier",0.1,500,0,1e-10,0.5847336,0.50419945,0.448738,0.9542186
"8","Rectifier",0.1,500,-1,1e-04,0.53644925,0.45082995,0.41921675,0.9716475
"9","Rectifier",0.1,500,-1,1e-05,0.5663748,0.48380092,0.44171697,0.9516288
"10","Rectifier",0.1,500,-1,1e-06,0.5867174,0.5048842,0.44659996,0.9341206
"11","Rectifier",0.1,500,-1,1e-07,0.58306557,0.5032437,0.4481491,0.9490103
"12","Rectifier",0.1,500,-1,1e-08,0.5824558,0.50187385,0.44735086,0.9458853
"13","Rectifier",0.1,500,-1,1e-09,0.5844414,0.50187385,0.44735086,0.9556414
"14","Rectifier",0.1,500,-1,1e-10,0.58585596,0.51069736,0.45176262,0.9394337
"15","Rectifier",0.1,500,-2,1e-04,0.5426579,0.45276484,0.42579693,0.96919155
"16","Rectifier",0.1,500,-2,1e-05,0.5537274,0.4736719,0.4315218,0.9521353
"17","Rectifier",0.1,500,-2,1e-06,0.5677632,0.49503043,0.4442152,0.9516288
"18","Rectifier",0.1,500,-2,1e-07,0.5883841,0.51055384,0.4520871,0.947767
"19","Rectifier",0.1,500,-2,1e-08,0.5846932,0.50932753,0.45119184,0.9394337
"20","Rectifier",0.1,500,-2,1e-09,0.589678,0.5173505,0.45256954,0.95531815
"21","Rectifier",0.1,500,-2,1e-10,0.5869384,0.52604574,0.45582175,0.92531735
