"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,50,0,1e-04,0.56028533,0.4797006,0.43926752,0.94675076
"2","Rectifier",0.1,50,0,1e-05,0.5859181,0.49803486,0.44571742,0.9458853
"3","Rectifier",0.1,50,0,1e-06,0.5824558,0.50187385,0.44735086,0.9458853
"4","Rectifier",0.1,50,0,1e-07,0.59016633,0.51329476,0.45398486,0.9532268
"5","Rectifier",0.1,50,0,1e-08,0.5866319,0.51104873,0.45141798,0.94734365
"6","Rectifier",0.1,50,0,1e-09,0.5901734,0.519676,0.4539567,0.9538954
"7","Rectifier",0.1,50,0,1e-10,0.5905985,0.5331041,0.45698535,0.9387618
"8","Rectifier",0.1,50,-1,1e-04,0.5480888,0.4585393,0.42794526,0.9578619
"9","Rectifier",0.1,50,-1,1e-05,0.577426,0.4991493,0.44321907,0.93498605
"10","Rectifier",0.1,50,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.1,50,-1,1e-07,0.5856426,0.5175467,0.45264515,0.9374251
"12","Rectifier",0.1,50,-1,1e-08,0.5874707,0.5327515,0.45702878,0.92188597
"13","Rectifier",0.1,50,-1,1e-09,0.58467054,0.5202325,0.45222905,0.92176896
"14","Rectifier",0.1,50,-1,1e-10,0.58691895,0.51570076,0.45207292,0.9410387
"15","Rectifier",0.1,50,-2,1e-04,0.5283826,0.44211584,0.41843417,0.9651959
"16","Rectifier",0.1,50,-2,1e-05,0.57391,0.49013457,0.44353282,0.95667505
"17","Rectifier",0.1,50,-2,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"18","Rectifier",0.1,50,-2,1e-07,0.587551,0.5175467,0.45444262,0.9325587
"19","Rectifier",0.1,50,-2,1e-08,0.584391,0.51310337,0.4498507,0.9370017
"20","Rectifier",0.1,50,-2,1e-09,0.5906759,0.53165346,0.45706558,0.9339768
"21","Rectifier",0.1,50,-2,1e-10,0.5889707,0.52967924,0.4553338,0.93355346
