"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,700,0,1e-04,0.54005766,0.4539438,0.42434815,0.9530008
"2","Rectifier",0.1,700,0,1e-05,0.5672726,0.48511672,0.4360014,0.94523174
"3","Rectifier",0.1,700,0,1e-06,0.5878016,0.5038089,0.44626102,0.9341206
"4","Rectifier",0.1,700,0,1e-07,0.58292484,0.5032437,0.4481491,0.9490103
"5","Rectifier",0.1,700,0,1e-08,0.58630955,0.50822824,0.45069996,0.9394337
"6","Rectifier",0.1,700,0,1e-09,0.5860592,0.51069736,0.45176262,0.9394337
"7","Rectifier",0.1,700,0,1e-10,0.5912516,0.5187742,0.45586658,0.9432268
"8","Rectifier",0.1,700,-1,1e-04,0.5493679,0.46214783,0.4287917,0.9521353
"9","Rectifier",0.1,700,-1,1e-05,0.58775544,0.5126324,0.45067278,0.9374251
"10","Rectifier",0.1,700,-1,1e-06,0.58539915,0.5038089,0.44626102,0.9341206
"11","Rectifier",0.1,700,-1,1e-07,0.586669,0.51206726,0.4525609,0.9425587
"12","Rectifier",0.1,700,-1,1e-08,0.5878045,0.5096789,0.45061973,0.9539747
"13","Rectifier",0.1,700,-1,1e-09,0.5864657,0.51206726,0.4525609,0.9425587
"14","Rectifier",0.1,700,-1,1e-10,0.5917152,0.5272733,0.4572457,0.94574153
"15","Rectifier",0.1,700,-2,1e-04,0.5182911,0.43038753,0.40756994,0.9760402
"16","Rectifier",0.1,700,-2,1e-05,0.5408724,0.45054382,0.42501977,0.9629251
"17","Rectifier",0.1,700,-2,1e-06,0.5678465,0.48433623,0.44215652,0.9458853
"18","Rectifier",0.1,700,-2,1e-07,0.5675219,0.5052911,0.44841287,0.9505439
"19","Rectifier",0.1,700,-2,1e-08,0.58585596,0.51069736,0.45176262,0.9394337
"20","Rectifier",0.1,700,-2,1e-09,0.5838602,0.5175467,0.45264515,0.927669
"21","Rectifier",0.1,700,-2,1e-10,0.5932814,0.526174,0.4569813,0.94886655
