"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,100,0,1e-04,0.54405314,0.45399398,0.42807364,0.9704438
"2","Rectifier",0,100,0,1e-05,0.58811265,0.5048842,0.44659996,0.9341206
"3","Rectifier",0,100,0,1e-06,0.5870965,0.51069736,0.45176262,0.9394337
"4","Rectifier",0,100,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0,100,0,1e-08,0.5883809,0.5265254,0.45483923,0.9421307
"6","Rectifier",0,100,0,1e-09,0.5906489,0.52378565,0.45504016,0.9407704
"7","Rectifier",0,100,0,1e-10,0.592994,0.52762467,0.45690107,0.9536515
"8","Rectifier",0,100,-1,1e-04,0.5742223,0.49318376,0.44672123,0.9394337
"9","Rectifier",0,100,-1,1e-05,0.58807814,0.5076239,0.447969,0.9372456
"10","Rectifier",0,100,-1,1e-06,0.57588834,0.5096221,0.45142367,0.9394337
"11","Rectifier",0,100,-1,1e-07,0.5887435,0.51439285,0.45394802,0.95089203
"12","Rectifier",0,100,-1,1e-08,0.59373266,0.5210998,0.45725372,0.95156014
"13","Rectifier",0,100,-1,1e-09,0.589904,0.50569755,0.4506958,0.97113675
"14","Rectifier",0,100,-1,1e-10,0.58893394,0.5225581,0.45361617,0.9398584
"15","Rectifier",0,100,-2,1e-04,0.5306177,0.43969688,0.4128253,0.97712415
"16","Rectifier",0,100,-2,1e-05,0.5741907,0.50051916,0.44378984,0.94474214
"17","Rectifier",0,100,-2,1e-06,0.5762624,0.50110835,0.44951266,0.9294337
"18","Rectifier",0,100,-2,1e-07,0.58550197,0.5137077,0.45258167,0.9294337
"19","Rectifier",0,100,-2,1e-08,0.58180255,0.51886266,0.4498608,0.9266353
"20","Rectifier",0,100,-2,1e-09,0.5867157,0.51570076,0.45207292,0.9410387
"21","Rectifier",0,100,-2,1e-10,0.5912485,0.53200483,0.45672095,0.9418868
