"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,40,0,1e-04,0.519609,0.43871588,0.4191058,0.9751202
"2","Rectifier",0.2,40,0,1e-05,0.592712,0.53960204,0.46000996,0.92397684
"3","Rectifier",0.2,40,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.2,40,0,1e-07,0.58534336,0.5055693,0.44953626,0.95734364
"5","Rectifier",0.2,40,0,1e-08,0.5872388,0.5184497,0.45283395,0.94243705
"6","Rectifier",0.2,40,0,1e-09,0.5828521,0.51009303,0.44903165,0.9470017
"7","Rectifier",0.2,40,0,1e-10,0.5881471,0.51433086,0.45127466,0.9476698
"8","Rectifier",0.2,40,-1,1e-04,0.55329126,0.47087708,0.43485576,0.95320237
"9","Rectifier",0.2,40,-1,1e-05,0.58767164,0.506254,0.44717073,0.9341206
"10","Rectifier",0.2,40,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.2,40,-1,1e-07,0.58671606,0.50959814,0.4514982,0.9425587
"12","Rectifier",0.2,40,-1,1e-08,0.58580554,0.5219269,0.45426247,0.920794
"13","Rectifier",0.2,40,-1,1e-09,0.58215505,0.5155725,0.45091337,0.9272456
"14","Rectifier",0.2,40,-1,1e-10,0.5886836,0.5250272,0.45467886,0.9398584
"15","Rectifier",0.2,40,-2,1e-04,0.50839585,0.4084697,0.40255573,0.9878049
"16","Rectifier",0.2,40,-2,1e-05,0.56559527,0.48538628,0.43839493,0.9589459
"17","Rectifier",0.2,40,-2,1e-06,0.58112246,0.507153,0.450361,0.9394337
"18","Rectifier",0.2,40,-2,1e-07,0.5900982,0.5338508,0.45909062,0.9236507
"19","Rectifier",0.2,40,-2,1e-08,0.58321047,0.5250272,0.4528814,0.92521256
"20","Rectifier",0.2,40,-2,1e-09,0.59119254,0.511177,0.45257753,0.96113676
"21","Rectifier",0.2,40,-2,1e-10,0.5905885,0.53850275,0.45974556,0.9173457
