"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,50,0,1e-04,0.5367877,0.45061445,0.42310956,0.96433043
"2","Rectifier",0,50,0,1e-05,0.5876611,0.5038089,0.44626102,0.9341206
"3","Rectifier",0,50,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0,50,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0,50,0,1e-08,0.58893394,0.5225581,0.45361617,0.9398584
"6","Rectifier",0,50,0,1e-09,0.5851487,0.52302617,0.45452687,0.917669
"7","Rectifier",0,50,0,1e-10,0.5869851,0.52967924,0.4553338,0.9237973
"8","Rectifier",0,50,-1,1e-04,0.5451217,0.45527434,0.421494,0.9632464
"9","Rectifier",0,50,-1,1e-05,0.58596706,0.50627804,0.44732368,0.9341206
"10","Rectifier",0,50,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0,50,-1,1e-07,0.5847336,0.50419945,0.448738,0.9542186
"12","Rectifier",0,50,-1,1e-08,0.5866319,0.51104873,0.45141798,0.94734365
"13","Rectifier",0,50,-1,1e-09,0.5858189,0.5096789,0.45061973,0.94421864
"14","Rectifier",0,50,-1,1e-10,0.5912485,0.53200483,0.45672095,0.9418868
"15","Rectifier",0,50,-2,1e-04,0.5428235,0.4588339,0.42840457,0.9609869
"16","Rectifier",0,50,-2,1e-05,0.58130807,0.51510155,0.45173544,0.927669
"17","Rectifier",0,50,-2,1e-06,0.588337,0.51302296,0.45314977,0.947767
"18","Rectifier",0,50,-2,1e-07,0.58509827,0.50077456,0.44708645,0.9587664
"19","Rectifier",0,50,-2,1e-08,0.58668786,0.53187656,0.45556137,0.9280937
"20","Rectifier",0,50,-2,1e-09,0.58691895,0.51570076,0.45207292,0.9410387
"21","Rectifier",0,50,-2,1e-10,0.5929749,0.511177,0.45257753,0.97089285
