"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,60,0,1e-04,0.5486556,0.46107256,0.42845276,0.9521353
"2","Rectifier",0.05,60,0,1e-05,0.5722309,0.4818911,0.4412468,0.9458853
"3","Rectifier",0.05,60,0,1e-06,0.5838602,0.5175467,0.45264515,0.927669
"4","Rectifier",0.05,60,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,60,0,1e-08,0.588587,0.51665646,0.4526618,0.94624704
"6","Rectifier",0.05,60,0,1e-09,0.58071035,0.506254,0.44717073,0.9341206
"7","Rectifier",0.05,60,0,1e-10,0.58718836,0.52967924,0.4553338,0.9237973
"8","Rectifier",0.05,60,-1,1e-04,0.56047195,0.47094718,0.43506002,0.95054483
"9","Rectifier",0.05,60,-1,1e-05,0.58480835,0.5137077,0.45101172,0.927669
"10","Rectifier",0.05,60,-1,1e-06,0.5864657,0.51206726,0.4525609,0.9425587
"11","Rectifier",0.05,60,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0.05,60,-1,1e-08,0.5946801,0.5131512,0.4543093,0.9713162
"13","Rectifier",0.05,60,-1,1e-09,0.58443284,0.5178981,0.45230052,0.93557894
"14","Rectifier",0.05,60,-1,1e-10,0.5906489,0.52378565,0.45504016,0.9407704
"15","Rectifier",0.05,60,-2,1e-04,0.5130889,0.4101249,0.403999,0.99512196
"16","Rectifier",0.05,60,-2,1e-05,0.5592303,0.48292625,0.43402213,0.9460972
"17","Rectifier",0.05,60,-2,1e-06,0.5890964,0.5161768,0.45364437,0.9294337
"18","Rectifier",0.05,60,-2,1e-07,0.5838105,0.5213318,0.45249346,0.91864395
"19","Rectifier",0.05,60,-2,1e-08,0.58668387,0.5088514,0.44962043,0.9607948
"20","Rectifier",0.05,60,-2,1e-09,0.5845034,0.5117335,0.44905245,0.9338767
"21","Rectifier",0.05,60,-2,1e-10,0.5918896,0.50569755,0.4506958,0.98089284
