"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,500,0,1e-04,0.54896194,0.45911923,0.42914602,0.96273994
"2","Rectifier",0.05,500,0,1e-05,0.58859175,0.51647145,0.4523062,0.927669
"3","Rectifier",0.05,500,0,1e-06,0.5856118,0.49832946,0.44594926,0.9458853
"4","Rectifier",0.05,500,0,1e-07,0.58840317,0.52700144,0.45641065,0.93052566
"5","Rectifier",0.05,500,0,1e-08,0.5901855,0.52700144,0.45641065,0.94028175
"6","Rectifier",0.05,500,0,1e-09,0.586669,0.51206726,0.4525609,0.9425587
"7","Rectifier",0.05,500,0,1e-10,0.5887236,0.5161768,0.45364437,0.9391898
"8","Rectifier",0.05,500,-1,1e-04,0.57009166,0.49455363,0.447292,0.9394337
"9","Rectifier",0.05,500,-1,1e-05,0.5759711,0.49198094,0.44034705,0.9463157
"10","Rectifier",0.05,500,-1,1e-06,0.57847995,0.4865015,0.44003528,0.9580804
"11","Rectifier",0.05,500,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0.05,500,-1,1e-08,0.5827252,0.51585233,0.45061174,0.92864394
"13","Rectifier",0.05,500,-1,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"14","Rectifier",0.05,500,-1,1e-10,0.5867351,0.52604574,0.45582175,0.92531735
"15","Rectifier",0.05,500,-2,1e-04,0.5146692,0.4101249,0.40409547,0.99268293
"16","Rectifier",0.05,500,-2,1e-05,0.55787283,0.4705024,0.43298036,0.9677862
"17","Rectifier",0.05,500,-2,1e-06,0.56380564,0.49178988,0.4459975,0.9394337
"18","Rectifier",0.05,500,-2,1e-07,0.58630955,0.50822824,0.45069996,0.9394337
"19","Rectifier",0.05,500,-2,1e-08,0.5832539,0.5068584,0.45012918,0.9394337
"20","Rectifier",0.05,500,-2,1e-09,0.58805466,0.5099507,0.45145482,0.9496784
"21","Rectifier",0.05,500,-2,1e-10,0.5890497,0.5354925,0.4589265,0.9273457
