"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,700,0,1e-04,0.53874725,0.4539438,0.42434815,0.9530008
"2","Rectifier",0,700,0,1e-05,0.58684313,0.51400226,0.45124355,0.9374251
"3","Rectifier",0,700,0,1e-06,0.58639705,0.5038089,0.44626102,0.9341206
"4","Rectifier",0,700,0,1e-07,0.58813375,0.51302296,0.45314977,0.947767
"5","Rectifier",0,700,0,1e-08,0.5824558,0.50187385,0.44735086,0.9458853
"6","Rectifier",0,700,0,1e-09,0.5887435,0.51439285,0.45394802,0.95089203
"7","Rectifier",0,700,0,1e-10,0.58780134,0.51507753,0.45337993,0.9325587
"8","Rectifier",0,700,-1,1e-04,0.5486901,0.46373317,0.4254697,0.9594524
"9","Rectifier",0,700,-1,1e-05,0.5831173,0.4969596,0.44537848,0.9458853
"10","Rectifier",0,700,-1,1e-06,0.587536,0.5061345,0.44764814,0.9424539
"11","Rectifier",0,700,-1,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"12","Rectifier",0,700,-1,1e-08,0.5866106,0.5338508,0.45729318,0.91876096
"13","Rectifier",0,700,-1,1e-09,0.5864657,0.51206726,0.4525609,0.9425587
"14","Rectifier",0,700,-1,1e-10,0.59238106,0.53165346,0.45886305,0.9291104
"15","Rectifier",0,700,-2,1e-04,0.5322155,0.43478245,0.4187504,0.9895579
"16","Rectifier",0,700,-2,1e-05,0.5532756,0.4721034,0.435751,0.9615357
"17","Rectifier",0,700,-2,1e-06,0.5783015,0.49981165,0.44653115,0.9605439
"18","Rectifier",0,700,-2,1e-07,0.58813375,0.51302296,0.45314977,0.947767
"19","Rectifier",0,700,-2,1e-08,0.5942265,0.51562035,0.45537198,0.9713162
"20","Rectifier",0,700,-2,1e-09,0.5880919,0.50822824,0.45069996,0.9491898
"21","Rectifier",0,700,-2,1e-10,0.5870481,0.5136461,0.45184276,0.95624703
