"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,80,0,1e-04,0.58412516,0.50578314,0.44979024,0.9394337
"2","Rectifier",0.05,80,0,1e-05,0.5799272,0.4969596,0.44537848,0.9458853
"3","Rectifier",0.05,80,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.05,80,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,80,0,1e-08,0.5871257,0.5055693,0.44953626,0.9670997
"6","Rectifier",0.05,80,0,1e-09,0.58899385,0.5119237,0.45288536,0.95089203
"7","Rectifier",0.05,80,0,1e-10,0.5924313,0.52378565,0.45504016,0.9505265
"8","Rectifier",0.05,80,-1,1e-04,0.55035573,0.46989608,0.43286455,0.9456837
"9","Rectifier",0.05,80,-1,1e-05,0.5884506,0.5038089,0.44626102,0.9341206
"10","Rectifier",0.05,80,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.05,80,-1,1e-07,0.58447,0.51891655,0.4534434,0.930794
"12","Rectifier",0.05,80,-1,1e-08,0.59170514,0.5163051,0.4548039,0.9432268
"13","Rectifier",0.05,80,-1,1e-09,0.58659154,0.5174031,0.45296964,0.9360023
"14","Rectifier",0.05,80,-1,1e-10,0.5912485,0.53200483,0.45672095,0.9418868
"15","Rectifier",0.05,80,-2,1e-04,0.530012,0.42989233,0.414694,0.9815718
"16","Rectifier",0.05,80,-2,1e-05,0.53466743,0.44703013,0.42040658,0.9651959
"17","Rectifier",0.05,80,-2,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"18","Rectifier",0.05,80,-2,1e-07,0.5860592,0.51069736,0.45176262,0.9394337
"19","Rectifier",0.05,80,-2,1e-08,0.58872706,0.51082563,0.4529222,0.9532268
"20","Rectifier",0.05,80,-2,1e-09,0.5772032,0.51310337,0.4498507,0.9272456
"21","Rectifier",0.05,80,-2,1e-10,0.58876747,0.52967924,0.4553338,0.93355346
