"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,20,0,1e-04,0.54117954,0.44416544,0.42151773,0.9693767
"2","Rectifier",0.1,20,0,1e-05,0.5630126,0.47586146,0.43725988,0.96342593
"3","Rectifier",0.1,20,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.1,20,0,1e-07,0.58694124,0.5161768,0.45364437,0.9294337
"5","Rectifier",0.1,20,0,1e-08,0.59664446,0.53397906,0.46025017,0.9471999
"6","Rectifier",0.1,20,0,1e-09,0.5832575,0.5225581,0.45181873,0.92521256
"7","Rectifier",0.1,20,0,1e-10,0.59215903,0.519676,0.4539567,0.9636515
"8","Rectifier",0.1,20,-1,1e-04,0.57054776,0.4818911,0.4412468,0.9458853
"9","Rectifier",0.1,20,-1,1e-05,0.586669,0.51206726,0.4525609,0.9425587
"10","Rectifier",0.1,20,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.1,20,-1,1e-07,0.58693105,0.52302617,0.45452687,0.9274251
"12","Rectifier",0.1,20,-1,1e-08,0.5896118,0.50337195,0.4493087,0.9725595
"13","Rectifier",0.1,20,-1,1e-09,0.59238106,0.53165346,0.45886305,0.9291104
"14","Rectifier",0.1,20,-1,1e-10,0.5897286,0.53686106,0.4581122,0.91851705
"15","Rectifier",0.1,20,-2,1e-04,0.56000847,0.4865106,0.43672514,0.94523174
"16","Rectifier",0.1,20,-2,1e-05,0.58585596,0.51069736,0.45176262,0.9394337
"17","Rectifier",0.1,20,-2,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"18","Rectifier",0.1,20,-2,1e-07,0.5950395,0.51699024,0.45617026,0.97444123
"19","Rectifier",0.1,20,-2,1e-08,0.5921148,0.5122763,0.45284194,0.96776783
"20","Rectifier",0.1,20,-2,1e-09,0.5881776,0.5265254,0.45483923,0.9421307
"21","Rectifier",0.1,20,-2,1e-10,0.5881577,0.5283094,0.45453554,0.93042845
