"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,90,0,1e-04,0.580559,0.507153,0.450361,0.9394337
"2","Rectifier",0.05,90,0,1e-05,0.5785576,0.50197953,0.44307873,0.9341206
"3","Rectifier",0.05,90,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.05,90,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,90,0,1e-08,0.59373266,0.5210998,0.45725372,0.95156014
"6","Rectifier",0.05,90,0,1e-09,0.5838602,0.5175467,0.45264515,0.927669
"7","Rectifier",0.05,90,0,1e-10,0.58718836,0.52967924,0.4553338,0.9237973
"8","Rectifier",0.05,90,-1,1e-04,0.5420742,0.4486405,0.42319453,0.9643135
"9","Rectifier",0.05,90,-1,1e-05,0.5784834,0.4969596,0.44537848,0.9458853
"10","Rectifier",0.05,90,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.05,90,-1,1e-07,0.58894676,0.51439285,0.45394802,0.95089203
"12","Rectifier",0.05,90,-1,1e-08,0.5929168,0.52959883,0.45863286,0.9443188
"13","Rectifier",0.05,90,-1,1e-09,0.58321047,0.5250272,0.4528814,0.92521256
"14","Rectifier",0.05,90,-1,1e-10,0.5932443,0.5251555,0.4558384,0.9536515
"15","Rectifier",0.05,90,-2,1e-04,0.53634864,0.4417203,0.42060798,0.9791328
"16","Rectifier",0.05,90,-2,1e-05,0.55356705,0.45794985,0.42844987,0.96539754
"17","Rectifier",0.05,90,-2,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"18","Rectifier",0.05,90,-2,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"19","Rectifier",0.05,90,-2,1e-08,0.538719,0.48556376,0.43553627,0.9639198
"20","Rectifier",0.05,90,-2,1e-09,0.5889707,0.52967924,0.4553338,0.93355346
"21","Rectifier",0.05,90,-2,1e-10,0.5929749,0.511177,0.45257753,0.97089285
