"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,300,0,1e-04,0.53565973,0.44649014,0.42050716,0.9594524
"2","Rectifier",0.1,300,0,1e-05,0.58885086,0.5133832,0.44977656,0.93176895
"3","Rectifier",0.1,300,0,1e-06,0.5872295,0.5126324,0.45067278,0.927669
"4","Rectifier",0.1,300,0,1e-07,0.5860592,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.1,300,0,1e-08,0.58534336,0.5055693,0.44953626,0.95734364
"6","Rectifier",0.1,300,0,1e-09,0.586669,0.51206726,0.4525609,0.9425587
"7","Rectifier",0.1,300,0,1e-10,0.5867278,0.52302617,0.45452687,0.9274251
"8","Rectifier",0.1,300,-1,1e-04,0.5432383,0.45993316,0.42866898,0.9578619
"9","Rectifier",0.1,300,-1,1e-05,0.5787335,0.4944501,0.4414097,0.9463157
"10","Rectifier",0.1,300,-1,1e-06,0.59021795,0.5038089,0.44783098,0.9358853
"11","Rectifier",0.1,300,-1,1e-07,0.58813375,0.51302296,0.45314977,0.947767
"12","Rectifier",0.1,300,-1,1e-08,0.58813375,0.51302296,0.45314977,0.947767
"13","Rectifier",0.1,300,-1,1e-09,0.58921903,0.5185024,0.45503148,0.937767
"14","Rectifier",0.1,300,-1,1e-10,0.5899161,0.51302296,0.45314977,0.9575231
"15","Rectifier",0.1,300,-2,1e-04,0.5092437,0.41171026,0.40077344,1
"16","Rectifier",0.1,300,-2,1e-05,0.5362408,0.4475654,0.4208461,0.9594524
"17","Rectifier",0.1,300,-2,1e-06,0.56927615,0.5021684,0.44781017,0.9490103
"18","Rectifier",0.1,300,-2,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"19","Rectifier",0.1,300,-2,1e-08,0.58790773,0.52467585,0.4550235,0.9319484
"20","Rectifier",0.1,300,-2,1e-09,0.58157396,0.50980717,0.45177928,0.95801175
"21","Rectifier",0.1,300,-2,1e-10,0.59213084,0.5313816,0.45802796,0.9334068
