"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0,300,0,1e-04,0.5781157,0.49532503,0.44444704,0.9516288
"2","Rectifier",0,300,0,1e-05,0.5935019,0.5165997,0.45369327,0.9543432
"3","Rectifier",0,300,0,1e-06,0.587515,0.5038089,0.44626102,0.9341206
"4","Rectifier",0,300,0,1e-07,0.5860592,0.51069736,0.45176262,0.9394337
"5","Rectifier",0,300,0,1e-08,0.58585596,0.51069736,0.45176262,0.9394337
"6","Rectifier",0,300,0,1e-09,0.58613795,0.51987225,0.4540323,0.9360023
"7","Rectifier",0,300,0,1e-10,0.5935634,0.5353489,0.459251,0.94543517
"8","Rectifier",0,300,-1,1e-04,0.5495523,0.46540353,0.43229088,0.9589459
"9","Rectifier",0,300,-1,1e-05,0.5685604,0.4844885,0.44346902,0.9596784
"10","Rectifier",0,300,-1,1e-06,0.58639705,0.5038089,0.44626102,0.9341206
"11","Rectifier",0,300,-1,1e-07,0.5860592,0.51069736,0.45176262,0.9394337
"12","Rectifier",0,300,-1,1e-08,0.587833,0.5267216,0.45671228,0.92912734
"13","Rectifier",0,300,-1,1e-09,0.5887435,0.51439285,0.45394802,0.95089203
"14","Rectifier",0,300,-1,1e-10,0.587376,0.50310016,0.4484736,0.9670997
"15","Rectifier",0,300,-2,1e-04,0.54383147,0.4554898,0.42564702,0.9543135
"16","Rectifier",0,300,-2,1e-05,0.5373641,0.4565092,0.42918763,0.9677862
"17","Rectifier",0,300,-2,1e-06,0.5674994,0.4973425,0.4454685,0.97029996
"18","Rectifier",0,300,-2,1e-07,0.5729455,0.5007986,0.44701192,0.9458853
"19","Rectifier",0,300,-2,1e-08,0.5695178,0.4964003,0.44478598,0.9516288
"20","Rectifier",0,300,-2,1e-09,0.5829755,0.5133832,0.44954908,0.92864394
"21","Rectifier",0,300,-2,1e-10,0.5846831,0.5154289,0.45123786,0.93557894
