"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,600,0,1e-04,0.5186507,0.4203183,0.409078,0.9862313
"2","Rectifier",0.2,600,0,1e-05,0.58526,0.50627804,0.44889364,0.9358853
"3","Rectifier",0.2,600,0,1e-06,0.58656853,0.5038089,0.44626102,0.9341206
"4","Rectifier",0.2,600,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.2,600,0,1e-08,0.58585596,0.51069736,0.45176262,0.9394337
"6","Rectifier",0.2,600,0,1e-09,0.5887435,0.51439285,0.45394802,0.95089203
"7","Rectifier",0.2,600,0,1e-10,0.5863286,0.52467585,0.4550235,0.92219234
"8","Rectifier",0.2,600,-1,1e-04,0.5431218,0.45997328,0.42796087,0.9521353
"9","Rectifier",0.2,600,-1,1e-05,0.5619468,0.46637782,0.43526295,0.9760078
"10","Rectifier",0.2,600,-1,1e-06,0.5898987,0.49832946,0.44594926,0.9556414
"11","Rectifier",0.2,600,-1,1e-07,0.5824558,0.50187385,0.44735086,0.9458853
"12","Rectifier",0.2,600,-1,1e-08,0.58585596,0.51069736,0.45176262,0.9394337
"13","Rectifier",0.2,600,-1,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"14","Rectifier",0.2,600,-1,1e-10,0.58521485,0.53700465,0.45778775,0.90042764
"15","Rectifier",0.2,600,-2,1e-04,0.53102595,0.4420765,0.41500926,0.9754416
"16","Rectifier",0.2,600,-2,1e-05,0.58513635,0.50822824,0.45069996,0.9394337
"17","Rectifier",0.2,600,-2,1e-06,0.56896555,0.49208447,0.44622934,0.9394337
"18","Rectifier",0.2,600,-2,1e-07,0.5844167,0.50822824,0.45069996,0.9394337
"19","Rectifier",0.2,600,-2,1e-08,0.5867662,0.50447124,0.4495731,0.9596784
"20","Rectifier",0.2,600,-2,1e-09,0.58813375,0.51302296,0.45314977,0.947767
"21","Rectifier",0.2,600,-2,1e-10,0.58586305,0.51707864,0.45173445,0.9401023
