"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,60,0,1e-04,0.551058,0.47290733,0.43158564,0.9644226
"2","Rectifier",0.1,60,0,1e-05,0.58744,0.50187385,0.44757834,0.9490103
"3","Rectifier",0.1,60,0,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"4","Rectifier",0.1,60,0,1e-07,0.58447,0.51891655,0.4534434,0.930794
"5","Rectifier",0.1,60,0,1e-08,0.5906516,0.5224697,0.4562545,0.9497954
"6","Rectifier",0.1,60,0,1e-09,0.582065,0.52571195,0.45231333,0.90687925
"7","Rectifier",0.1,60,0,1e-10,0.5932443,0.5251555,0.4558384,0.9536515
"8","Rectifier",0.1,60,-1,1e-04,0.54045415,0.4485204,0.42550877,0.9761873
"9","Rectifier",0.1,60,-1,1e-05,0.58282965,0.5178981,0.45230052,0.93557894
"10","Rectifier",0.1,60,-1,1e-06,0.58585596,0.51069736,0.45176262,0.9394337
"11","Rectifier",0.1,60,-1,1e-07,0.58306557,0.5032437,0.4481491,0.9490103
"12","Rectifier",0.1,60,-1,1e-08,0.5858189,0.5096789,0.45061973,0.94421864
"13","Rectifier",0.1,60,-1,1e-09,0.5876262,0.50337195,0.4493087,0.9628034
"14","Rectifier",0.1,60,-1,1e-10,0.5948621,0.53397906,0.46025017,0.93744373
"15","Rectifier",0.1,60,-2,1e-04,0.5424515,0.45054382,0.42501977,0.97268116
"16","Rectifier",0.1,60,-2,1e-05,0.5416937,0.47677198,0.43559334,0.94675076
"17","Rectifier",0.1,60,-2,1e-06,0.58187443,0.500504,0.4467801,0.9458853
"18","Rectifier",0.1,60,-2,1e-07,0.5863286,0.52467585,0.4550235,0.92219234
"19","Rectifier",0.1,60,-2,1e-08,0.57039297,0.5029892,0.4472502,0.95324373
"20","Rectifier",0.1,60,-2,1e-09,0.58549875,0.52967924,0.4553338,0.9237973
"21","Rectifier",0.1,60,-2,1e-10,0.59238106,0.53165346,0.45886305,0.9291104
