"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,200,0,1e-04,0.57562476,0.49178988,0.4459975,0.9394337
"2","Rectifier",0.1,200,0,1e-05,0.59193814,0.50578314,0.44979024,0.9491898
"3","Rectifier",0.1,200,0,1e-06,0.5884508,0.507153,0.450361,0.9394337
"4","Rectifier",0.1,200,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.1,200,0,1e-08,0.58452016,0.51104873,0.44962054,0.95221007
"6","Rectifier",0.1,200,0,1e-09,0.5899161,0.51302296,0.45314977,0.9575231
"7","Rectifier",0.1,200,0,1e-10,0.5878413,0.51680005,0.45233735,0.9476698
"8","Rectifier",0.1,200,-1,1e-04,0.5593104,0.480472,0.43642256,0.9589459
"9","Rectifier",0.1,200,-1,1e-05,0.58366746,0.50517875,0.4468318,0.9341206
"10","Rectifier",0.1,200,-1,1e-06,0.5853564,0.51241106,0.44841155,0.92722404
"11","Rectifier",0.1,200,-1,1e-07,0.5887435,0.51439285,0.45394802,0.95089203
"12","Rectifier",0.1,200,-1,1e-08,0.58894676,0.51439285,0.45394802,0.95089203
"13","Rectifier",0.1,200,-1,1e-09,0.5860592,0.51069736,0.45176262,0.9394337
"14","Rectifier",0.1,200,-1,1e-10,0.59033835,0.53823096,0.4589105,0.92164207
"15","Rectifier",0.1,200,-2,1e-04,0.5,0.39664176,0.39664176,1
"16","Rectifier",0.1,200,-2,1e-05,0.560592,0.46992224,0.43643707,0.9631267
"17","Rectifier",0.1,200,-2,1e-06,0.5683446,0.4964003,0.44478598,0.9516288
"18","Rectifier",0.1,200,-2,1e-07,0.58813375,0.51302296,0.45314977,0.947767
"19","Rectifier",0.1,200,-2,1e-08,0.58585596,0.51069736,0.45176262,0.9394337
"20","Rectifier",0.1,200,-2,1e-09,0.5881024,0.5407001,0.45997316,0.911886
"21","Rectifier",0.1,200,-2,1e-10,0.59637505,0.5200005,0.4569893,0.96444124
