"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.05,50,0,1e-04,0.5609061,0.4744916,0.43646163,0.95054483
"2","Rectifier",0.05,50,0,1e-05,0.5856949,0.4969596,0.44537848,0.9458853
"3","Rectifier",0.05,50,0,1e-06,0.5864657,0.51206726,0.4525609,0.9425587
"4","Rectifier",0.05,50,0,1e-07,0.58585596,0.51069736,0.45176262,0.9394337
"5","Rectifier",0.05,50,0,1e-08,0.59077585,0.51802635,0.45346007,0.95912814
"6","Rectifier",0.05,50,0,1e-09,0.5847022,0.53187656,0.45556137,0.9183376
"7","Rectifier",0.05,50,0,1e-10,0.5903767,0.519676,0.4539567,0.9538954
"8","Rectifier",0.05,50,-1,1e-04,0.5624483,0.47888666,0.4397446,0.9516288
"9","Rectifier",0.05,50,-1,1e-05,0.58854145,0.5061345,0.44764814,0.9424539
"10","Rectifier",0.05,50,-1,1e-06,0.5876384,0.51069736,0.45176262,0.9491898
"11","Rectifier",0.05,50,-1,1e-07,0.5840635,0.5175467,0.45264515,0.927669
"12","Rectifier",0.05,50,-1,1e-08,0.59097946,0.5119237,0.45288536,0.9606481
"13","Rectifier",0.05,50,-1,1e-09,0.5864529,0.5202325,0.45222905,0.93152505
"14","Rectifier",0.05,50,-1,1e-10,0.59236515,0.50980717,0.45177928,0.96776783
"15","Rectifier",0.05,50,-2,1e-04,0.52547306,0.42376843,0.4123594,0.996875
"16","Rectifier",0.05,50,-2,1e-05,0.58399487,0.51647145,0.4523062,0.927669
"17","Rectifier",0.05,50,-2,1e-06,0.58616084,0.51069736,0.45166615,0.9418727
"18","Rectifier",0.05,50,-2,1e-07,0.5887435,0.51439285,0.45394802,0.95089203
"19","Rectifier",0.05,50,-2,1e-08,0.5830554,0.51009303,0.44903165,0.9470017
"20","Rectifier",0.05,50,-2,1e-09,0.5851558,0.52940744,0.4544987,0.9183376
"21","Rectifier",0.05,50,-2,1e-10,0.59016323,0.5265254,0.45483923,0.9518868
