"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,200,0,1e-04,0.981644562334217,0.976816239316239
"2","Rectifier",0.1,200,0,1e-05,1,0.951923076923077
"3","Rectifier",0.1,200,0,1e-06,0.978428381962865,0.956410256410256
"4","Rectifier",0.1,200,0,1e-07,1,0.961111111111111
"5","Rectifier",0.1,200,0,1e-08,0.999973474801061,0.968803418803419
"6","Rectifier",0.1,200,0,1e-09,0.998143236074271,0.96474358974359
"7","Rectifier",0.1,200,0,1e-10,0.989794429708223,0.95982905982906
"8","Rectifier",0.1,200,-1,1e-04,0.999602122015915,0.95982905982906
"9","Rectifier",0.1,200,-1,1e-05,1,0.956410256410256
"10","Rectifier",0.1,200,-1,1e-06,1,0.962606837606838
"11","Rectifier",0.1,200,-1,1e-07,1,0.967521367521367
"12","Rectifier",0.1,200,-1,1e-08,0.99973474801061,0.965598290598291
"13","Rectifier",0.1,200,-1,1e-09,0.997771883289125,0.967735042735043
"14","Rectifier",0.1,200,-1,1e-10,0.988866047745358,0.967521367521367
"15","Rectifier",0.1,200,-2,1e-04,0.996432360742706,0.975854700854701
"16","Rectifier",0.1,200,-2,1e-05,0.999761273209549,0.963675213675214
"17","Rectifier",0.1,200,-2,1e-06,0.973574270557029,0.925641025641026
"18","Rectifier",0.1,200,-2,1e-07,0.988050397877984,0.973504273504274
"19","Rectifier",0.1,200,-2,1e-08,0.999787798408488,0.968376068376068
"20","Rectifier",0.1,200,-2,1e-09,0.996180371352785,0.968376068376068
"21","Rectifier",0.1,200,-2,1e-10,0.989171087533157,0.964957264957265
