"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,60,0,1e-04,0.973507957559682,0.952350427350427
"2","Rectifier",0,60,0,1e-05,1,0.96025641025641
"3","Rectifier",0,60,0,1e-06,0.97907824933687,0.937820512820513
"4","Rectifier",0,60,0,1e-07,0.96775198938992,0.911965811965812
"5","Rectifier",0,60,0,1e-08,0.998925729442971,0.964102564102564
"6","Rectifier",0,60,0,1e-09,0.993342175066313,0.956196581196581
"7","Rectifier",0,60,0,1e-10,0.982354111405836,0.943162393162393
"8","Rectifier",0,60,-1,1e-04,0.975159151193634,0.959615384615385
"9","Rectifier",0,60,-1,1e-05,0.989588859416446,0.972863247863248
"10","Rectifier",0,60,-1,1e-06,0.98342175066313,0.929700854700855
"11","Rectifier",0,60,-1,1e-07,1,0.961752136752137
"12","Rectifier",0,60,-1,1e-08,0.998740053050398,0.966452991452992
"13","Rectifier",0,60,-1,1e-09,0.993461538461539,0.959188034188034
"14","Rectifier",0,60,-1,1e-10,0.983567639257294,0.948717948717949
"15","Rectifier",0,60,-2,1e-04,0.995636604774536,0.966239316239316
"16","Rectifier",0,60,-2,1e-05,0.999549071618037,0.963461538461538
"17","Rectifier",0,60,-2,1e-06,0.999854111405835,0.96965811965812
"18","Rectifier",0,60,-2,1e-07,0.98223474801061,0.946794871794872
"19","Rectifier",0,60,-2,1e-08,0.997413793103448,0.96517094017094
"20","Rectifier",0,60,-2,1e-09,0.991538461538462,0.958119658119658
"21","Rectifier",0,60,-2,1e-10,0.983375331564987,0.940811965811966
