"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,400,0,1e-04,0.984641909814324,0.95982905982906
"2","Rectifier",0,400,0,1e-05,0.978713527851459,0.956623931623932
"3","Rectifier",0,400,0,1e-06,0.986366047745358,0.951282051282051
"4","Rectifier",0,400,0,1e-07,0.969416445623342,0.920512820512821
"5","Rectifier",0,400,0,1e-08,0.941883289124668,0.883333333333333
"6","Rectifier",0,400,0,1e-09,1,0.96517094017094
"7","Rectifier",0,400,0,1e-10,0.996611405835544,0.969017094017094
"8","Rectifier",0,400,-1,1e-04,0.969423076923077,0.908760683760684
"9","Rectifier",0,400,-1,1e-05,0.980895225464191,0.939529914529915
"10","Rectifier",0,400,-1,1e-06,0.982871352785146,0.93482905982906
"11","Rectifier",0,400,-1,1e-07,0.969376657824934,0.943376068376068
"12","Rectifier",0,400,-1,1e-08,0.93117374005305,0.893803418803419
"13","Rectifier",0,400,-1,1e-09,1,0.963034188034188
"14","Rectifier",0,400,-1,1e-10,0.997612732095491,0.962820512820513
"15","Rectifier",0,400,-2,1e-04,0.998428381962865,0.965598290598291
"16","Rectifier",0,400,-2,1e-05,0.981677718832891,0.964316239316239
"17","Rectifier",0,400,-2,1e-06,0.97881299734748,0.940811965811966
"18","Rectifier",0,400,-2,1e-07,0.993872679045093,0.956623931623932
"19","Rectifier",0,400,-2,1e-08,0.97881299734748,0.920940170940171
"20","Rectifier",0,400,-2,1e-09,0.999960212201591,0.966452991452992
"21","Rectifier",0,400,-2,1e-10,0.998183023872679,0.962820512820513
