"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,50,0,1e-04,0.995477453580902,0.969551282051282
"2","Rectifier",0.1,50,0,1e-05,0.999502652519894,0.974786324786325
"3","Rectifier",0.1,50,0,1e-06,0.979370026525199,0.961324786324786
"4","Rectifier",0.1,50,0,1e-07,0.973381962864722,0.969444444444444
"5","Rectifier",0.1,50,0,1e-08,0.992957559681698,0.974145299145299
"6","Rectifier",0.1,50,0,1e-09,0.989403183023873,0.972863247863248
"7","Rectifier",0.1,50,0,1e-10,0.984502652519894,0.971581196581197
"8","Rectifier",0.1,50,-1,1e-04,0.996525198938992,0.965384615384615
"9","Rectifier",0.1,50,-1,1e-05,0.999244031830239,0.97991452991453
"10","Rectifier",0.1,50,-1,1e-06,0.999416445623342,0.970726495726496
"11","Rectifier",0.1,50,-1,1e-07,0.997506631299735,0.957264957264957
"12","Rectifier",0.1,50,-1,1e-08,0.994018567639257,0.971794871794872
"13","Rectifier",0.1,50,-1,1e-09,0.989442970822281,0.970512820512821
"14","Rectifier",0.1,50,-1,1e-10,0.984164456233422,0.970940170940171
"15","Rectifier",0.1,50,-2,1e-04,0.994118037135278,0.972435897435898
"16","Rectifier",0.1,50,-2,1e-05,0.990092838196286,0.942948717948718
"17","Rectifier",0.1,50,-2,1e-06,0.962539787798409,0.947863247863248
"18","Rectifier",0.1,50,-2,1e-07,0.998183023872679,0.966880341880342
"19","Rectifier",0.1,50,-2,1e-08,0.978375331564987,0.970512820512821
"20","Rectifier",0.1,50,-2,1e-09,0.988090185676393,0.973931623931624
"21","Rectifier",0.1,50,-2,1e-10,0.983733421750663,0.971794871794872
