"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,100,0,1e-04,0.977718832891247,0.958974358974359
"2","Rectifier",0.1,100,0,1e-05,0.999655172413793,0.959615384615385
"3","Rectifier",0.1,100,0,1e-06,0.999854111405835,0.95534188034188
"4","Rectifier",0.1,100,0,1e-07,0.999814323607427,0.963247863247863
"5","Rectifier",0.1,100,0,1e-08,0.996498673740053,0.969444444444444
"6","Rectifier",0.1,100,0,1e-09,0.991836870026525,0.975213675213675
"7","Rectifier",0.1,100,0,1e-10,0.986823607427056,0.97542735042735
"8","Rectifier",0.1,100,-1,1e-04,0.998614058355438,0.976495726495726
"9","Rectifier",0.1,100,-1,1e-05,0.99987400530504,0.968162393162393
"10","Rectifier",0.1,100,-1,1e-06,0.976558355437666,0.963247863247863
"11","Rectifier",0.1,100,-1,1e-07,0.99946949602122,0.971153846153846
"12","Rectifier",0.1,100,-1,1e-08,0.997864721485411,0.970726495726496
"13","Rectifier",0.1,100,-1,1e-09,0.992214854111406,0.974145299145299
"14","Rectifier",0.1,100,-1,1e-10,0.987241379310345,0.973717948717949
"15","Rectifier",0.1,100,-2,1e-04,0.988514588859416,0.933760683760684
"16","Rectifier",0.1,100,-2,1e-05,0.988249336870027,0.937820512820513
"17","Rectifier",0.1,100,-2,1e-06,0.994389920424403,0.966025641025641
"18","Rectifier",0.1,100,-2,1e-07,0.997838196286472,0.962179487179487
"19","Rectifier",0.1,100,-2,1e-08,0.994151193633952,0.964957264957265
"20","Rectifier",0.1,100,-2,1e-09,0.99184350132626,0.970512820512821
"21","Rectifier",0.1,100,-2,1e-10,0.986007957559682,0.974145299145299
