"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,700,0,1e-04,0.976770557029178,0.973931623931624
"2","Rectifier",0.1,700,0,1e-05,0.966147214854111,0.925
"3","Rectifier",0.1,700,0,1e-06,0.962161803713528,0.909615384615385
"4","Rectifier",0.1,700,0,1e-07,0.974827586206896,0.951495726495727
"5","Rectifier",0.1,700,0,1e-08,1,0.961324786324786
"6","Rectifier",0.1,700,0,1e-09,0.99920424403183,0.96474358974359
"7","Rectifier",0.1,700,0,1e-10,0.990086206896552,0.972863247863248
"8","Rectifier",0.1,700,-1,1e-04,0.981220159151194,0.967307692307692
"9","Rectifier",0.1,700,-1,1e-05,1,0.950641025641026
"10","Rectifier",0.1,700,-1,1e-06,0.983395225464191,0.973931623931624
"11","Rectifier",0.1,700,-1,1e-07,0.981677718832891,0.961538461538461
"12","Rectifier",0.1,700,-1,1e-08,1,0.966025641025641
"13","Rectifier",0.1,700,-1,1e-09,0.999031830238727,0.967948717948718
"14","Rectifier",0.1,700,-1,1e-10,0.995590185676393,0.968162393162393
"15","Rectifier",0.1,700,-2,1e-04,0.970689655172414,0.927991452991453
"16","Rectifier",0.1,700,-2,1e-05,0.985490716180371,0.955555555555555
"17","Rectifier",0.1,700,-2,1e-06,0.982380636604775,0.956196581196581
"18","Rectifier",0.1,700,-2,1e-07,0.977088859416446,0.945299145299145
"19","Rectifier",0.1,700,-2,1e-08,0.999920424403183,0.960897435897436
"20","Rectifier",0.1,700,-2,1e-09,0.998925729442971,0.966025641025641
"21","Rectifier",0.1,700,-2,1e-10,0.995437665782493,0.967521367521367
