"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,30,0,1e-04,0.98183023872679,0.958974358974359
"2","Rectifier",0.1,30,0,1e-05,0.978899204244032,0.958333333333333
"3","Rectifier",0.1,30,0,1e-06,0.985941644562334,0.975
"4","Rectifier",0.1,30,0,1e-07,0.98736074270557,0.966452991452992
"5","Rectifier",0.1,30,0,1e-08,0.981916445623342,0.969444444444444
"6","Rectifier",0.1,30,0,1e-09,0.979675066312997,0.971153846153846
"7","Rectifier",0.1,30,0,1e-10,0.97854774535809,0.973290598290598
"8","Rectifier",0.1,30,-1,1e-04,0.987042440318302,0.969017094017094
"9","Rectifier",0.1,30,-1,1e-05,0.99,0.978205128205128
"10","Rectifier",0.1,30,-1,1e-06,0.974787798408488,0.966452991452992
"11","Rectifier",0.1,30,-1,1e-07,0.977009283819629,0.969444444444444
"12","Rectifier",0.1,30,-1,1e-08,0.983693633952255,0.973504273504274
"13","Rectifier",0.1,30,-1,1e-09,0.979635278514589,0.968589743589744
"14","Rectifier",0.1,30,-1,1e-10,0.977453580901857,0.970726495726496
"15","Rectifier",0.1,30,-2,1e-04,0.953905835543767,0.906837606837607
"16","Rectifier",0.1,30,-2,1e-05,0.958110079575597,0.93525641025641
"17","Rectifier",0.1,30,-2,1e-06,0.982705570291777,0.954700854700855
"18","Rectifier",0.1,30,-2,1e-07,0.987334217506631,0.969230769230769
"19","Rectifier",0.1,30,-2,1e-08,0.97829575596817,0.969444444444444
"20","Rectifier",0.1,30,-2,1e-09,0.971505305039788,0.965384615384615
"21","Rectifier",0.1,30,-2,1e-10,0.977493368700265,0.971153846153846
