"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0.1,600,0,1e-04,0.998514588859416,0.966880341880342
"2","Rectifier",0.1,600,0,1e-05,1,0.947649572649573
"3","Rectifier",0.1,600,0,1e-06,0.971100795755968,0.947649572649573
"4","Rectifier",0.1,600,0,1e-07,1,0.950854700854701
"5","Rectifier",0.1,600,0,1e-08,1,0.96474358974359
"6","Rectifier",0.1,600,0,1e-09,0.999628647214854,0.966025641025641
"7","Rectifier",0.1,600,0,1e-10,0.996445623342175,0.969444444444444
"8","Rectifier",0.1,600,-1,1e-04,0.997009283819629,0.970512820512821
"9","Rectifier",0.1,600,-1,1e-05,0.999953580901857,0.963141025641026
"10","Rectifier",0.1,600,-1,1e-06,1,0.953632478632479
"11","Rectifier",0.1,600,-1,1e-07,1,0.960683760683761
"12","Rectifier",0.1,600,-1,1e-08,0.953216180371353,0.920299145299145
"13","Rectifier",0.1,600,-1,1e-09,0.999549071618037,0.963888888888889
"14","Rectifier",0.1,600,-1,1e-10,0.996604774535809,0.970726495726496
"15","Rectifier",0.1,600,-2,1e-04,0.989025198938992,0.945299145299145
"16","Rectifier",0.1,600,-2,1e-05,0.999058355437666,0.964957264957265
"17","Rectifier",0.1,600,-2,1e-06,0.999920424403183,0.962606837606838
"18","Rectifier",0.1,600,-2,1e-07,0.982334217506631,0.933974358974359
"19","Rectifier",0.1,600,-2,1e-08,0.999960212201591,0.951495726495727
"20","Rectifier",0.1,600,-2,1e-09,0.999602122015915,0.960470085470086
"21","Rectifier",0.1,600,-2,1e-10,0.99657824933687,0.966880341880342
