"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,300,0,1e-04,0.98,0.956730769230769
"2","Rectifier",0,300,0,1e-05,0.984549071618037,0.953205128205128
"3","Rectifier",0,300,0,1e-06,0.976087533156499,0.950213675213675
"4","Rectifier",0,300,0,1e-07,0.972838196286472,0.930128205128205
"5","Rectifier",0,300,0,1e-08,1,0.95
"6","Rectifier",0,300,0,1e-09,0.999429708222812,0.951923076923077
"7","Rectifier",0,300,0,1e-10,0.99632625994695,0.950213675213675
"8","Rectifier",0,300,-1,1e-04,0.9792175066313,0.96474358974359
"9","Rectifier",0,300,-1,1e-05,0.965411140583554,0.908547008547008
"10","Rectifier",0,300,-1,1e-06,0.948872679045093,0.901282051282051
"11","Rectifier",0,300,-1,1e-07,0.955895225464191,0.906410256410256
"12","Rectifier",0,300,-1,1e-08,0.959270557029178,0.891025641025641
"13","Rectifier",0,300,-1,1e-09,0.999814323607427,0.950213675213675
"14","Rectifier",0,300,-1,1e-10,0.99604774535809,0.950641025641026
"15","Rectifier",0,300,-2,1e-04,0.987950928381963,0.954059829059829
"16","Rectifier",0,300,-2,1e-05,0.963992042440318,0.910042735042735
"17","Rectifier",0,300,-2,1e-06,0.991604774535809,0.95
"18","Rectifier",0,300,-2,1e-07,0.992161803713528,0.961324786324786
"19","Rectifier",0,300,-2,1e-08,0.984230769230769,0.950641025641026
"20","Rectifier",0,300,-2,1e-09,0.977168435013263,0.939529914529915
"21","Rectifier",0,300,-2,1e-10,0.996485411140584,0.952991452991453
