"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,400,0,1e-04,0.982413793103448,0.967521367521367
"2","Rectifier",0,400,0,1e-05,0.985729442970822,0.951923076923077
"3","Rectifier",0,400,0,1e-06,0.982692307692308,0.960897435897436
"4","Rectifier",0,400,0,1e-07,0.977950928381963,0.929487179487179
"5","Rectifier",0,400,0,1e-08,0.947924403183024,0.881623931623932
"6","Rectifier",0,400,0,1e-09,0.999973474801061,0.955128205128205
"7","Rectifier",0,400,0,1e-10,0.997732095490716,0.951495726495727
"8","Rectifier",0,400,-1,1e-04,0.983866047745358,0.970726495726496
"9","Rectifier",0,400,-1,1e-05,0.983110079575597,0.947222222222222
"10","Rectifier",0,400,-1,1e-06,0.980875331564987,0.949145299145299
"11","Rectifier",0,400,-1,1e-07,0.978003978779841,0.934188034188034
"12","Rectifier",0,400,-1,1e-08,0.950099469496021,0.878205128205128
"13","Rectifier",0,400,-1,1e-09,0.999920424403183,0.948504273504273
"14","Rectifier",0,400,-1,1e-10,0.997586206896552,0.949786324786325
"15","Rectifier",0,400,-2,1e-04,0.996372679045093,0.955128205128205
"16","Rectifier",0,400,-2,1e-05,0.990318302387268,0.961538461538461
"17","Rectifier",0,400,-2,1e-06,0.986724137931034,0.942521367521368
"18","Rectifier",0,400,-2,1e-07,0.987446949602122,0.949786324786325
"19","Rectifier",0,400,-2,1e-08,0.989058355437666,0.935897435897436
"20","Rectifier",0,400,-2,1e-09,0.974622015915119,0.910897435897436
"21","Rectifier",0,400,-2,1e-10,0.997161803713528,0.95042735042735
