"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,70,0,1e-04,0.969781167108753,0.953632478632479
"2","Rectifier",0,70,0,1e-05,0.966889920424403,0.935042735042735
"3","Rectifier",0,70,0,1e-06,0.974045092838196,0.937393162393162
"4","Rectifier",0,70,0,1e-07,0.99998673740053,0.943803418803419
"5","Rectifier",0,70,0,1e-08,0.998885941644562,0.949358974358974
"6","Rectifier",0,70,0,1e-09,0.994933687002653,0.949786324786325
"7","Rectifier",0,70,0,1e-10,0.988143236074271,0.942521367521368
"8","Rectifier",0,70,-1,1e-04,0.982009283819629,0.963034188034188
"9","Rectifier",0,70,-1,1e-05,1,0.941666666666667
"10","Rectifier",0,70,-1,1e-06,0.978793103448276,0.94508547008547
"11","Rectifier",0,70,-1,1e-07,0.969940318302387,0.914957264957265
"12","Rectifier",0,70,-1,1e-08,0.999084880636605,0.952777777777778
"13","Rectifier",0,70,-1,1e-09,0.994814323607427,0.950641025641026
"14","Rectifier",0,70,-1,1e-10,0.988594164456233,0.942307692307692
"15","Rectifier",0,70,-2,1e-04,0.983123342175066,0.967948717948718
"16","Rectifier",0,70,-2,1e-05,0.99972148541114,0.96025641025641
"17","Rectifier",0,70,-2,1e-06,0.999058355437666,0.941452991452991
"18","Rectifier",0,70,-2,1e-07,0.982546419098143,0.957478632478633
"19","Rectifier",0,70,-2,1e-08,0.996883289124669,0.944871794871795
"20","Rectifier",0,70,-2,1e-09,0.9934350132626,0.95042735042735
"21","Rectifier",0,70,-2,1e-10,0.988090185676393,0.945299145299145
