"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","train_AUC","val_AUC"
"1","Rectifier",0,80,0,1e-04,0.999489389920424,0.944017094017094
"2","Rectifier",0,80,0,1e-05,0.974038461538462,0.939957264957265
"3","Rectifier",0,80,0,1e-06,0.966942970822281,0.908119658119658
"4","Rectifier",0,80,0,1e-07,1,0.95042735042735
"5","Rectifier",0,80,0,1e-08,0.999323607427056,0.951068376068376
"6","Rectifier",0,80,0,1e-09,0.9942175066313,0.951923076923077
"7","Rectifier",0,80,0,1e-10,0.989429708222812,0.945940170940171
"8","Rectifier",0,80,-1,1e-04,0.970968169761273,0.937179487179487
"9","Rectifier",0,80,-1,1e-05,0.977606100795756,0.964316239316239
"10","Rectifier",0,80,-1,1e-06,0.978713527851459,0.971794871794872
"11","Rectifier",0,80,-1,1e-07,0.976883289124668,0.943376068376068
"12","Rectifier",0,80,-1,1e-08,0.999535809018568,0.951709401709402
"13","Rectifier",0,80,-1,1e-09,0.995251989389921,0.946794871794872
"14","Rectifier",0,80,-1,1e-10,0.988799734748011,0.944017094017094
"15","Rectifier",0,80,-2,1e-04,0.994708222811671,0.962179487179487
"16","Rectifier",0,80,-2,1e-05,0.957115384615385,0.881623931623932
"17","Rectifier",0,80,-2,1e-06,0.999946949602122,0.96025641025641
"18","Rectifier",0,80,-2,1e-07,0.999933687002653,0.961324786324786
"19","Rectifier",0,80,-2,1e-08,0.998978779840849,0.953418803418803
"20","Rectifier",0,80,-2,1e-09,0.980145888594164,0.935042735042735
"21","Rectifier",0,80,-2,1e-10,0.989177718832891,0.946153846153846
