"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,600,0,1e-04,0.94365275,0.8994296,0.87682945,0.87875605
"2","Rectifier",0.2,600,0,1e-05,0.92205065,0.897408,0.9167057,0.81530744
"3","Rectifier",0.2,600,0,1e-06,0.93587834,0.89999545,0.86688596,0.88536954
"4","Rectifier",0.2,600,0,1e-07,0.9394383,0.9093787,0.9006927,0.87068236
"5","Rectifier",0.2,600,0,1e-08,0.93367416,0.8981831,0.8705015,0.8817588
"6","Rectifier",0.2,600,0,1e-09,0.9466716,0.9099205,0.89197373,0.8857195
"7","Rectifier",0.2,600,0,1e-10,0.9476568,0.9202791,0.95723367,0.83929235
"8","Rectifier",0.2,600,-1,1e-04,0.945081,0.91408396,0.9013201,0.8853973
"9","Rectifier",0.2,600,-1,1e-05,0.93343157,0.9054382,0.889531,0.8727338
"10","Rectifier",0.2,600,-1,1e-06,0.9300926,0.9002469,0.8793586,0.8668367
"11","Rectifier",0.2,600,-1,1e-07,0.9308681,0.9062075,0.88465905,0.878748
"12","Rectifier",0.2,600,-1,1e-08,0.9423115,0.9103281,0.9036565,0.8682163
"13","Rectifier",0.2,600,-1,1e-09,0.9502117,0.916836,0.91372746,0.877831
"14","Rectifier",0.2,600,-1,1e-10,0.94544154,0.9136714,0.9102879,0.8711273
"15","Rectifier",0.2,600,-2,1e-04,0.9411845,0.9038016,0.9045602,0.85622334
"16","Rectifier",0.2,600,-2,1e-05,0.9455362,0.92672807,0.9339521,0.88138884
"17","Rectifier",0.2,600,-2,1e-06,0.9510238,0.9194436,0.9004499,0.8989125
"18","Rectifier",0.2,600,-2,1e-07,0.9324561,0.9041694,0.9019745,0.8533326
"19","Rectifier",0.2,600,-2,1e-08,0.9376292,0.9091396,0.90534717,0.8639491
"20","Rectifier",0.2,600,-2,1e-09,0.94831663,0.9199081,0.917128,0.88326174
"21","Rectifier",0.2,600,-2,1e-10,0.9455339,0.9199388,0.9190625,0.8766599
