"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.1,90,0,1e-04,0.9296948,0.8993633,0.8821251,0.8713801
"2","Rectifier",0.1,90,0,1e-05,0.92186344,0.89745474,0.8711581,0.8660846
"3","Rectifier",0.1,90,0,1e-06,0.9203857,0.88674825,0.87954754,0.8407966
"4","Rectifier",0.1,90,0,1e-07,0.9250003,0.8854099,0.8521583,0.8595486
"5","Rectifier",0.1,90,0,1e-08,0.93110716,0.8953271,0.8600377,0.89276755
"6","Rectifier",0.1,90,0,1e-09,0.9444022,0.9134643,0.9069382,0.8759415
"7","Rectifier",0.1,90,0,1e-10,0.93678373,0.9082788,0.9090774,0.8581431
"8","Rectifier",0.1,90,-1,1e-04,0.9386418,0.89914703,0.88948244,0.8780102
"9","Rectifier",0.1,90,-1,1e-05,0.93744487,0.8958337,0.864006,0.8831221
"10","Rectifier",0.1,90,-1,1e-06,0.9323815,0.90797675,0.8956091,0.8779789
"11","Rectifier",0.1,90,-1,1e-07,0.93191105,0.9026988,0.9087006,0.83609533
"12","Rectifier",0.1,90,-1,1e-08,0.93790466,0.90777963,0.8935036,0.87925035
"13","Rectifier",0.1,90,-1,1e-09,0.9425485,0.9105457,0.8917869,0.88360214
"14","Rectifier",0.1,90,-1,1e-10,0.9346409,0.8999786,0.8847273,0.87380636
"15","Rectifier",0.1,90,-2,1e-04,0.94210577,0.91202116,0.8931221,0.8864597
"16","Rectifier",0.1,90,-2,1e-05,0.94298303,0.91236913,0.90736413,0.8754169
"17","Rectifier",0.1,90,-2,1e-06,0.93688655,0.9099343,0.9306711,0.837811
"18","Rectifier",0.1,90,-2,1e-07,0.9408673,0.9097256,0.9046308,0.87326974
"19","Rectifier",0.1,90,-2,1e-08,0.9429335,0.914546,0.92469126,0.85837466
"20","Rectifier",0.1,90,-2,1e-09,0.93556947,0.906344,0.8994511,0.86431366
"21","Rectifier",0.1,90,-2,1e-10,0.9358647,0.89812267,0.8625571,0.88744015
