"","activation","input_dropout_ratio","epochs","train_samples_per_iteration","epsilon","AUC","accuracy","precision","recall"
"1","Rectifier",0.2,90,0,1e-04,0.94428295,0.9036556,0.8823636,0.8837029
"2","Rectifier",0.2,90,0,1e-05,0.9262432,0.89916235,0.8817443,0.8662927
"3","Rectifier",0.2,90,0,1e-06,0.92732555,0.88791424,0.85570323,0.8735751
"4","Rectifier",0.2,90,0,1e-07,0.93798995,0.9064048,0.89861476,0.8708692
"5","Rectifier",0.2,90,0,1e-08,0.9394421,0.90782875,0.8752223,0.90083456
"6","Rectifier",0.2,90,0,1e-09,0.9442455,0.9126491,0.90296483,0.87606436
"7","Rectifier",0.2,90,0,1e-10,0.93798226,0.9071787,0.9058003,0.8682125
"8","Rectifier",0.2,90,-1,1e-04,0.9315971,0.9035374,0.9000226,0.8558239
"9","Rectifier",0.2,90,-1,1e-05,0.93225247,0.89818275,0.867767,0.8836809
"10","Rectifier",0.2,90,-1,1e-06,0.9418049,0.90494204,0.86361927,0.9125263
"11","Rectifier",0.2,90,-1,1e-07,0.92921996,0.8970754,0.89698845,0.8445246
"12","Rectifier",0.2,90,-1,1e-08,0.93783325,0.9048905,0.9104601,0.85737854
"13","Rectifier",0.2,90,-1,1e-09,0.9454709,0.91577417,0.9221228,0.86299205
"14","Rectifier",0.2,90,-1,1e-10,0.9374256,0.9032949,0.88235325,0.88761544
"15","Rectifier",0.2,90,-2,1e-04,0.93682575,0.89697003,0.86742204,0.88054365
"16","Rectifier",0.2,90,-2,1e-05,0.93901914,0.906977,0.89066213,0.8825616
"17","Rectifier",0.2,90,-2,1e-06,0.9464558,0.9208038,0.9278018,0.87050843
"18","Rectifier",0.2,90,-2,1e-07,0.9451734,0.90771294,0.88942033,0.8848018
"19","Rectifier",0.2,90,-2,1e-08,0.9421029,0.9098236,0.8960558,0.88198316
"20","Rectifier",0.2,90,-2,1e-09,0.9420062,0.91458035,0.91718125,0.86560893
"21","Rectifier",0.2,90,-2,1e-10,0.93882704,0.90835005,0.8945225,0.8809063
